Registration Number,Block No,Floor Number,Flat/ Apartment/ Shop/Plot type,Number of Apartment/Flats/Shop,Unit Carpet Area (in sqm),Number of Balcony,Total Area of Balcony (in sqm),Number of Verandah,Total Area of Verandah (in sqm),No. of garrage,Total Area of garage (in sqm),Open Parking Space (in Nos.)
UPRERAPRJ507062,Block-7 (D2),13,4 BHK,2,181.447,5,51.711,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),14,4 BHK,2,181.168,4,45.108,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),14,4 BHK,2,181.447,5,51.715,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),15,4 BHK,2,181.168,4,45.108,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),15,4 BHK,2,181.447,5,51.711,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),16,4 BHK,2,181.168,4,45.108,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),16,4 BHK,2,181.447,5,51.715,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),17,4 BHK,2,181.168,4,45.108,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),17,4 BHK,1,181.402,5,67.184,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),17,4 BHK,1,181.447,5,51.711,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),18,4 BHK,2,181.168,4,45.108,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),18,4 BHK,1,181.402,5,67.184,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),18,4 BHK,1,181.447,5,51.715,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),19,4 BHK,2,181.168,4,45.108,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),19,4 BHK,1,181.402,5,67.184,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),19,4 BHK,1,181.447,5,51.711,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),20,4 BHK,2,181.168,4,45.108,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),20,4 BHK,2,181.447,5,51.715,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),21,4 BHK,2,181.168,4,45.108,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),21,4 BHK,2,181.447,5,51.711,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),22,4 BHK,2,181.168,4,45.108,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),22,4 BHK,1,181.447,5,51.715,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),22,4 BHK,1,181.402,5,67.184,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),23,4 BHK,2,181.168,4,45.108,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),23,4 BHK,1,181.447,5,51.711,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),23,4 BHK,1,181.402,5,67.184,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),24,4 BHK,2,181.168,4,45.108,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),24,4 BHK,1,181.447,5,51.715,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),24,4 BHK,1,181.402,5,67.184,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),25,4 BHK,2,181.168,4,45.108,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),25,4 BHK,2,181.447,5,51.711,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),26,4 BHK,2,181.168,4,45.108,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),26,4 BHK,2,181.447,5,51.715,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),27,4 BHK,2,181.168,4,45.108,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),27,4 BHK,2,181.447,5,51.711,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),28,4 BHK,2,181.168,4,45.108,0,0,undefined,0,-
UPRERAPRJ507062,Block-7 (D2),28,4 BHK,2,181.447,5,51.715,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),1,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),1,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),1,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),1,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),2,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),2,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),2,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),2,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),3,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),3,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),3,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),3,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),4,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),4,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),4,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),4,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),5,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),5,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),5,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),5,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),6,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),6,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),6,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),6,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),7,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),7,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),7,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),7,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),8,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),8,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),8,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),8,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),9,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),9,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),9,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),9,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),10,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),10,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),10,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),10,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),11,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),11,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),11,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),11,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),12,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),12,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),12,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),12,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),13,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),13,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),13,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),13,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),14,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),14,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),14,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),14,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),15,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),15,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),15,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),15,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),16,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),16,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),16,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),16,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),17,3 BHK,1,117.299,4,44.723,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),17,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),17,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),17,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),18,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),18,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),18,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),18,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),19,3 BHK,1,117.299,4,44.723,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),19,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),19,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),19,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),20,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),20,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),20,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),20,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),21,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),21,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),21,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),21,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),22,3 BHK,1,116.627,4,31.759,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),22,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),22,3 BHK,1,116.695,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),22,3 BHK,1,117.142,4,45.554,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),23,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),23,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),23,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),23,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),24,3 BHK,1,116.627,4,31.759,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),24,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),24,3 BHK,1,116.695,4,31.005,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),24,3 BHK,1,117.142,4,45.554,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),25,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),25,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),25,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),25,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),26,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),26,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),26,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),26,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),27,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),27,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),27,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),27,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),28,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),28,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),28,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A4),28,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),1,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),1,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),1,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),1,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),2,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),2,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),2,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),2,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),3,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),3,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),3,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),3,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),4,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),4,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),4,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),4,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),5,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),5,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),5,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),5,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),6,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),6,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),6,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),6,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),7,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),7,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),7,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),7,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),8,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),8,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),8,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),8,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),9,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),9,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),9,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),9,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),10,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),10,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),10,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),10,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),11,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),11,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),11,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),11,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),12,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),12,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),12,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),12,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),13,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),13,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),13,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),13,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),14,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),14,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),14,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),14,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),15,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),15,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),15,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),15,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),16,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),16,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),16,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),16,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),17,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),17,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),17,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),17,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),18,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),18,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),18,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),18,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),19,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),19,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),19,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),19,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),20,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),20,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),20,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),20,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),21,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),21,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),21,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),21,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),22,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),22,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),22,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),22,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),23,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),23,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),23,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),23,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),24,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),24,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),24,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),24,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),25,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),25,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),25,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),25,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),26,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),26,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),26,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),26,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),27,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),27,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),27,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),27,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),28,3 BHK,1,116.627,4,33.254,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),28,3 BHK,1,116.650,4,33.344,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),28,3 BHK,1,116.695,4,32.57,0,0,undefined,0,-
UPRERAPRJ507062,Block-8 (A5),28,3 BHK,1,116.693,4,32.299,0,0,undefined,0,-
