UPRERAPRJ9317,U.P. AWAS EVAM VIKAS PARISHAD,Residential,CONSTRUCTION OF 36 NOS 57/128 TYPE SEMIFINISHED HO,Uttar Pradesh,Moradabad,11-08-2017,30-11-2018,Moradabad,4590,28.83611 ,78.72138,Gopal Garg
UPRERAPRJ8574,PANCHSHEEL BUILDTECH PVT. LTD.,Residential,"PANCHSHEEL GREENS - II (TOWER-C1 TO C4,188 VILLAS)",Uttar Pradesh,Gautam Buddha Nagar,12-08-2017,31-03-2019,Gautam Buddha Nagar,23811,"28,36,22","77,27,33",Oasis Designs incorporated
UPRERAPRJ5417,OMAXE GARV BUILTECH PRIVATE LIMITED (FOMERLY GARV BUILDTECH PRIVATE LIMITED),Residential,OMAXE METRO CITY (HITECH TOWNSHIP) P2,Uttar Pradesh,Lucknow,29-07-2017,24-12-2024,Lucknow,79399,26.717619,80.934991,PRAKASH KUMAR 
UPRERAPRJ6682,RISHITA DEVELOPERS PRIVATE LIMITED,Residential,RISHITA MANHATTAN (PHASE-I),Uttar Pradesh,Lucknow,04-08-2017,31-12-2022,Lucknow,40198,26.813128,80.996458,DESIGN FORUM INTERNATIONAL
UPRERAPRJ13032,SADHANA CITY HOMES PRIVATE LIMITED,Commercial,VIJAY ORC,Uttar Pradesh,Lucknow,23-09-2017,15-11-2020,Lucknow,1000,26.8514' N,81.0272' E,Repunjay Patel
UPRERAPRJ6457,TRIDENT INFRA HOMES PVT. LTD.,Residential,"TRIDENT EMBASSY PHASE-1 (TOWERS A,B,C,D,E,F)",Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-03-2018,Gautam Buddha Nagar,15134,28.571139896045207,77.44566186204065,Andleys Associates Pvt.Ltd.
UPRERAPRJ788191,NIRALA INFRATECH PRIVATE LIMITED,Residential,NIRALA ESTATE PHASE-V,Uttar Pradesh,Gautam Buddha Nagar,04-06-2022,30-11-2027,Gautam Buddha Nagar,9568,28.5867,77.4403,Mr. Deepak Mehta
UPRERAPRJ397607,STARCITY BUILDERS AND PROMOTERS LLP,Commercial,ACE YXP,Uttar Pradesh,Gautam Buddha Nagar,17-01-2024,31-03-2027,Gautam Buddha Nagar,16004.32,28.3166194,77.55030555555555,Ravi Garg -ACPL Design Ltd 
UPRERAPRJ7643,S TECH DEVELOPERS,Residential,GALAXY APARTMENT,Uttar Pradesh,Amroha,08-08-2017,10-06-2020,Amroha,3800,28.8378' N,78.4724' E,Rakesh Kumar Singh
UPRERAPRJ422981,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,UCHDPL-ELIGO,Uttar Pradesh,Ghaziabad,09-08-2022,22-03-2027,Ghaziabad,17089,28.641687,77.506894,Niraj Kumar Nanda 
UPRERAPRJ962033,"HIGHNESS CONSTRUCTION
ASHRAY VENTURES PRIVATE LIMITED",Commercial,SUMMIT TWIN TOWER,Uttar Pradesh,Lucknow,19-09-2022,07-09-2028,Lucknow,6758,26.7881,81.0051,ALPANA BHARGAVA - JSR ARCHITECTURE AND INTERIORS 
UPRERAPRJ7383,HIGH END INFRATECH PRIVATE LIMITED,Residential,WINDSOR PARADISE-II (BLOCK F),Uttar Pradesh,Ghaziabad,31-07-2017,31-03-2021,Ghaziabad,2862,28 42'28.31'N,77 25' 22.74' E,ANUJ AGARWAL
UPRERAPRJ7476,HIGH END INFRATECH PRIVATE LIMITED,Residential,"WINDSOR PARADISE-II (BLOCK NO:B,C,H & SCHOOL)",Uttar Pradesh,Ghaziabad,31-07-2017,14-07-2022,Ghaziabad,8207,28 42' 28.36' N,77 25'28.83' E,ANUJ AGARWAL
UPRERAPRJ515798,"VCJ KUBER HIGHTS
ASHISH KUMAR MISHRA
MUKESH KUMAR MISHRA
SURESH KUMAR MISHRA
UMESH CHANDRA MISHRA",Residential,VCJ KUBER HEIGHTS,Uttar Pradesh,Jaunpur,10-01-2024,31-03-2026,Shahganj,2118,25.76273,82.70966, Ar. Krishan Kumar Srivastava
UPRERAPRJ351699,"TANDT REALTECH PRIVATE LIMITED
NFS INFRADEVELOPERS LLP",Residential,EUTOPIA PHASE-1,Uttar Pradesh,Ghaziabad,24-09-2020,30-08-2026,Ghaziabad,9104,28.657163,77.404829,DIPANJAN MITRA
UPRERAPRJ396035,"PINTAIL INFRACON LLP
DINESH
AADESH CONSTRUCTIONS PVT LTD
AJAY KUMAR
BLISS CONSTRUCTIONS PVT LTD
FIXITY CONSTRUCTIONS PVT LTD
MILAAP CONSTRUCTIONS PVT LTD
PERPETUAL CONSTRUCTIONS PVT LTD
PINTAIL BUILDERS LLP
PINTAIL DEVELOPERS LLP
PINTAIL INFRAHEIGHTS LLP
PINTAIL PROJECTS LLP
PINTAIL PROMOTERS LLP
PINTAIL REALTY DEVELOPERS PRIVATE LIMITED
PRASIDDHI CONSTRUCTIONS PVT LTD
PRAYATNA CONSTRUCTIONS PVT LTD
SATYENDRA KUMAR
SUNDERLAL
TILICHO VENTURES LLP
TIMES INFRADEVELOPERS LLP",Mixed,PINTAIL PARK CITY - PHASE 3 PLOTS,Uttar Pradesh,Lucknow,09-10-2023,12-04-2027,Mohanlalganj,128261,26.79502909,81.03714446,Mr Pankaj Sangwan
UPRERAPRJ4754,R. R. CIVIL TECH PVT LTD,Residential,"ANSALAPI-BLISS DELIGHT, BLOCK-1,2,3 & 4, GH-2, SEC",Uttar Pradesh,Lucknow,29-07-2017,30-09-2024,Sarojini Nagar,16200,26.778616326428455,81.01723879225743,"Team Architecture Ansal API, Ar Sandeep Seth"
UPRERAPRJ8262,SWATI CONSTRUCTION,Residential,HARISH CHANDRA ENCLAVE,Uttar Pradesh,Gorakhpur,04-08-2017,01-06-2018,Gorakhpur,2860,26 47 54N,83 21 13E,ACORE ARCHITECURAL SERVICES PVT LTD
UPRERAPRJ351670/07/2024,SHAGUN MART LLP,Commercial,SHAGUN CITY CENTER,Uttar Pradesh,Gautam Buddha Nagar,10-07-2024,11-04-2029,Dadri,4374,28.46192,77.53700,Mr.  SHIV KUMAR
UPRERAPRJ513636,RAJESH PROJECTS (INDIA) PVT. LTD,Residential,TOWERS I AND J (R G LUXURY HOMES),Uttar Pradesh,Gautam Buddha Nagar,27-02-2019,31-03-2026,Dadri,9168,28'36'17' N,77'26'59' E,Bafna Associates
UPRERAPRJ6392,CREST INFRACON PRIVATE LIMITED,Residential,GOLF RIDGE TOWER - BLOCK-A (TOWER- 1 & 2),Uttar Pradesh,Lucknow,31-07-2017,31-12-2021,Lucknow,8986,26.772056,81.015861,DESIGN FORUM INTERNATIONAL
UPRERAPRJ469558/12/2024,"ORO REAL INFRA LLP
MANOJ SINGH CHAUHAN",Residential,DYNASTY BY ORO,Uttar Pradesh,Lucknow,13-12-2024,14-06-2031,Sarojini Nagar,4578,26.80552,80.99304,K-Design Rakesh Sharma
UPRERAPRJ212643,SANFRAN DEVELOPER PRIVATE LIMITED,Residential,SANFRAN ASHOK CITY EXTENSION,Uttar Pradesh,Jhansi,10-08-2020,03-01-2025,Jhansi,12110,25.2917,78.3428,JAYESH SAGAR
UPRERAPRJ538912/07/2024,NARENDER SINGH CHADHA,Commercial,AKASH SHOPPING COMPLEX,Uttar Pradesh,Moradabad,12-07-2024,08-05-2027,Moradabad,3026,28.823347,78.681561,RAJAT ANAND
UPRERAPRJ892259,WALL ROCK DEVELOPERS LLP,Commercial,YAMUNA CITY MALL,Uttar Pradesh,Gautam Buddha Nagar,30-11-2022,22-09-2027,Gautam Buddha Nagar,5000,28.305730,77.558930,Kailash Chander Aggarwal 
UPRERAPRJ336575,"TANDT INFRA DEVELOPERS PRIVATE LIMITED
ADARSH NAGAR PRAGATISHEEL SEHKARI AWAS SAMITI LTD",Residential,DIGITOWN PHASE-1,Uttar Pradesh,Ghaziabad,22-10-2021,30-08-2026,Ghaziabad,4900,28.651531,77.400116,Ar. Dipanjan Mitra
UPRERAPRJ4599,VIRAJ CONSTRUCTIONS PVT. LTD.,Residential,"LOTUS COURT (PHASE 1), BBD GREEN CITY",Uttar Pradesh,Lucknow,08-08-2017,31-12-2020,Lucknow,15417,26.884260624063433,81.0554028850133,DESIGN GROUP
UPRERAPRJ647179,"EXPERION DEVELOPERS PVT. LTD
EXPERION HOSPITALITY PRIVATE LIMITED",Residential,EXPERION CAPITAL - PHASE 3,Uttar Pradesh,Lucknow,15-10-2019,30-09-2024,Lucknow,9101,26.870238,81.011589,"Vastulipi (Local Architect) & DSP Design Associates Pvt. Ltd. (Yatin Patel, Main Architect)"
UPRERAPRJ10636,KINDLE DEVELOPERS PRIVATE LIMITED,Residential,LORDS,Uttar Pradesh,Gautam Buddha Nagar,15-08-2017,31-12-2020,N/A,90000,28.558347,77.394165,DEVELOPMENTS CONSULTANT
UPRERAPRJ653132/10/2024,YAMUNA EXPRESSWAY INDUSTRIAL DEVLOPMENT AUTHORITY,Residential,RPS08/2024,Uttar Pradesh,Gautam Buddha Nagar,28-10-2024,30-06-2029,Gautam Buddha Nagar,194206,28.2713552,77.5455721,DEEPAK CHAUDHARY
UPRERAPRJ576439,"TANDT HOME DEVELOPER PRIVATE LIMITED
ADARSH SEHKARI AWAS SAMITI LIMITED",Residential,DIGITOWN-II,Uttar Pradesh,Ghaziabad,02-09-2022,29-08-2027,Ghaziabad,10500,28.6507,77.39942,Dipanjan Mitra
UPRERAPRJ196239,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,UCHDPL-VERIDIA-6-OAKWOOD ENCLAVE,Uttar Pradesh,Ghaziabad,28-11-2023,28-12-2025,Ghaziabad,15827,28.6603,77.4962,Niraj Kumar Nanda
UPRERAPRJ3781,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,UCHDPL-SECTOR-4-WAVE FLOORS,Uttar Pradesh,Ghaziabad,28-07-2017,31-12-2018,Ghaziabad,4560,28.65610,77.49628,Niraj Kumar Nanda
UPRERAPRJ3244,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,UCHDPL-SECTOR-6-PLOTS,Uttar Pradesh,Ghaziabad,28-07-2017,30-04-2019,Ghaziabad,104141,28.65008,77.50314,NA
UPRERAPRJ3790,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,UCHDPL-SECTOR-5-WAVE FLOORS,Uttar Pradesh,Ghaziabad,28-07-2017,31-10-2019,Ghaziabad,3179,28.65539,77.51038,Niraj Kumar Nanda
UPRERAPRJ3964,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,UCHDPL-DREAM HOMES-GH,Uttar Pradesh,Ghaziabad,29-07-2017,31-08-2019,Ghaziabad,101306,28.65269,77.50628,Jasbir sawhney & associates
UPRERAPRJ811908,SAPPHIRE INFRAVENTURES PVT. LTD.,Residential,SRISHTI,Uttar Pradesh,Lucknow,21-02-2022,01-09-2026,Mohanlalganj,2420,26.76844,81.08044,Repunjay Patel
UPRERAPRJ288309/04/2024,GODREJ PROPERTIES LIMITED,Mixed,GODREJ JARDINIA,Uttar Pradesh,Gautam Buddha Nagar,08-04-2024,03-12-2028,Gautam Buddha Nagar,25001,28.471642,77.451283,Avanish Srivastav
UPRERAPRJ343018,LAXMI ASSOCIATES,Residential,GREEN PARK,Uttar Pradesh,Bagpat,08-10-2021,01-08-2024,Baraut,33120,29.08618,77.28646,Jitendra Sharma - Shelter Architects and Engineers
UPRERAPRJ3055,PARK TOWN COMPLEX PRIVATE LIMITED,Commercial,PARK TOWN COMMERCIAL COMPLEX PHASE 1(BLOCK B),Uttar Pradesh,Ghaziabad,28-07-2017,18-04-2022,Ghaziabad,2095,28.6568,77.481,N + U DESIGN STUDIO
UPRERAPRJ507062,"THEMECOUNTY PRIVATE LIMITED
AMBIENCE PRIVATE LIMITED",Residential,IVORY COUNTY PHASE-3,Uttar Pradesh,Gautam Buddha Nagar,26-07-2023,31-12-2029,Gautam Buddha Nagar,27624,28.335717,77.240579,Vishal Sharma
UPRERAPRJ5968,THREE C GREEN DEVELOPERS PRIVATE LIMITED,Residential,LOTUS YARDSCAPE PHASE I,Uttar Pradesh,Gautam Buddha Nagar,14-08-2017,31-12-2020,Gautam Buddha Nagar,142310,28'33'43.43'N,77'23'52.68'E,Kulmeet Shangari
UPRERAPRJ877,SG ESTATES PRIVATE LIMITED,Residential,SG OASIS,Uttar Pradesh,Ghaziabad,27-07-2017,31-12-2018,Ghaziabad,4443,284012N,772244E,Space Designers International Architects Pvt Ltd.
UPRERAPRJ9345,GOLFGREEN RESIDENCY PRIVATE LIMITED,Residential,SUNSHINE SOLARIS,Uttar Pradesh,Gautam Buddha Nagar,11-08-2017,31-12-2019,Gautam Buddha Nagar,10000,28 33 48.50,77 23 51.00,PANKAJ ANDLEY
UPRERAPRJ899584,"TANDT INFRA BUILDERS PRIVATE LIMITED
KENDRIYA JAL AYOG SAHKARI AVAS SAMITI LIMITED",Residential,THE BLUE,Uttar Pradesh,Ghaziabad,02-09-2022,29-08-2027,Ghaziabad,6853,23.1446,77.40118,Dipanjan Mitra
UPRERAPRJ10916,GOEL BUILDERS,Commercial,CROWN MALL,Uttar Pradesh,Lucknow,14-08-2017,31-03-2022,Lucknow,10823,26.879129,81.040222,ALPANA  BHARGAVA
UPRERAPRJ952438,"SPRING GARDEN
ISHTIYAQ AHMAD KHAN",Residential,NEW GARDEN,Uttar Pradesh,Lucknow,26-07-2023,31-12-2025,Lucknow,10131.12,26.53,81.427,Mr. Deepankar Sharma
UPRERAPRJ3377,PRASU INFRABUILD PRIVATE LIMITED,Residential,SKAGREENARCH,Uttar Pradesh,Gautam Buddha Nagar,03-08-2017,30-09-2022,Gautam Buddha Nagar,20121,28 36' 49',77 26' 43',KAILASH AGGRAWAL
UPRERAPRJ10096,IITL-NIMBUS THE EXPRESS PARK VIEW,Residential,"IITL NIMBUS THE EXPRESS PARK VIEW (TOWER L,L1,M,M1",Uttar Pradesh,Gautam Buddha Nagar,14-08-2017,31-12-2018,Gautam Buddha Nagar,8900,28.430578,77.504507,M/S. GYAN P MATHUR & ASSOCIATES PRIVATE LIMITED
UPRERAPRJ403992,PRIYANSHI SHELTERS PRIVATE LIMITED,Residential,PRIYANSHI RESIDENCY,Uttar Pradesh,Agra,10-05-2023,31-03-2027,Agra,4921,27.209618,77.945507,Mukul Sharma
UPRERAPRJ208112/10/2024,"PRATEEK SINGH
GULAB SINGH BELA SINGH CHARITABLE TRUST",Residential,GSG PALM VILLA,Uttar Pradesh,Prayagraj,11-10-2024,22-10-2024,Phulpur,8224,25.25222,81.56062,AL-DESIGN
UPRERAPRJ798491/11/2024,"SWEKRETI RESIDENCY LLP
SWEKRETI GREENS LLP
SWEKRETI REALTORS LLP",Residential,VEDANSHA GREENS-3,Uttar Pradesh,Moradabad,25-11-2024,20-08-2029,Moradabad,39991,28.873547,78.764457,BHARAT MALIK
UPRERAPRJ663149,"UP TOWNSHIP INFRASTRUCTURE PRIVATE LIMITED
SHRI RAMA KRISHNA SEHKARI AWAS SAMITI LIMITED",Commercial,GAUR AERO MALL (POCKET-1),Uttar Pradesh,Ghaziabad,24-09-2022,27-04-2027,Ghaziabad,21258,28.696809,77.342091,Anuj Agarwal
UPRERAPRJ6473,HORIZON BUILDCON PRIVATE LIMITED,Residential,IRIDIA,Uttar Pradesh,Gautam Buddha Nagar,31-10-2017,31-12-2021,Gautam Buddha Nagar,63546,28 31 38 N,77 24 52 E,Genre of Design
UPRERAPRJ368818,OMAXE LIMITED,Residential,"GH-4 (RESIDENCY-II) PHASE-3, OMAXE INTEGRATED TOWNSHIP",Uttar Pradesh,Lucknow,01-01-2019,31-10-2023,Sarojini Nagar,2908,26.811927,80.994314,Mr. Kamal Kishore
UPRERAPRJ9261,SANCHAR ARCADE SAHKARI AWAS SAMITI LTD,Residential,SANCHAR ARCADE SAHKARI AWAS SAMITI LTD,Uttar Pradesh,Ghaziabad,11-08-2017,31-07-2018,Ghaziabad,10034,77.26.42.9E,28.43.24.7N,Anuj Agrawal Architects Private Ltd.
UPRERAPRJ5421,OMAXE GARV BUILTECH PRIVATE LIMITED (FOMERLY GARV BUILDTECH PRIVATE LIMITED),Residential,OMAXE METRO CITY (HITECH TOWNSHIP) P1,Uttar Pradesh,Lucknow,06-08-2017,31-12-2024,Lucknow,217627,26.716612,80.934572,PRAKASH KUMAR 
UPRERAPRJ5429,OMAXE GARV BUILTECH PRIVATE LIMITED (FOMERLY GARV BUILDTECH PRIVATE LIMITED),Residential,OMAXE METRO CITY (HITECH TOWNSHIP) P6,Uttar Pradesh,Lucknow,13-08-2017,31-12-2024,Lucknow,71062,26.718148,80.939392,PRAKASH KUMAR 
UPRERAPRJ5534,VIRAJ CONSTRUCTIONS PVT. LTD.,Residential,"SUN BREEZE II (PHASE-1), BBD GREEN CITY",Uttar Pradesh,Lucknow,08-08-2017,31-03-2020,Lucknow,24175,26.879548928055833,81.05540047501513,SIKKA ASSOCIATES ARCHITECT
UPRERAPRJ5727,VIRAJ CONSTRUCTIONS PVT. LTD.,Residential,"BASERA (EWS)- PHASE 1, BBD GREEN CITY",Uttar Pradesh,Lucknow,08-08-2017,16-08-2020,Lucknow,3091,26.871931136591677,81.05814182773884,SINGH ASSOCIATES
UPRERAPRJ5546,VIRAJ CONSTRUCTIONS PVT. LTD.,Residential,"LOTUS ENCLAVE- PHASE 2, BBD GREEN CITY",Uttar Pradesh,Lucknow,08-08-2017,31-12-2020,Lucknow,31766,26.879852488764957,81.05344875923159,DAZZLE DESIGN
UPRERAPRJ5660,THE INNOVATORS DIGITAL ADS PVT. LTD,Residential,SOLITAIRE VALLEY,Uttar Pradesh,Prayagraj,14-08-2017,31-07-2024,Allahabad,52510,25.40403589209938,81.75128699804944,Deepak Mehta
UPRERAPRJ192087,RISHITA DEVELOPERS PRIVATE LIMITED,Residential,RISHITA MULBERRY HEIGHTS PHASE 4,Uttar Pradesh,Lucknow,29-07-2020,31-03-2024,Sarojini Nagar,11297,26.782083,81.007561,Design Forum International
UPRERAPRJ496663,M/S SHALIMAR LAKECITY PRIVATE LIMITED (FORMERLY M/S ANS DEVELOPERS PRIVATE LIMITED),Residential,VALENCIA TOWER GH-17,Uttar Pradesh,Lucknow,12-05-2023,15-10-2028,Lucknow,11148,26.828307,26.828608,Shivam Srivastava
UPRERAPRJ15913,VIBHOR VAIBHAV INFRAHOME PVT. LTD.,Residential,VVIP NIWAS,Uttar Pradesh,Ghaziabad,30-04-2018,28-02-2021,Ghaziabad,3167, N 28' 41' 53.5588', E 77' 25' 45.3318',Anuj Agarwal Architects Pvt. Ltd.
UPRERAPRJ596460,TANMAY PROJECTS LLP (FORMERLY TANMAY PROJECTS PRIVATE LIMITED),Commercial,DWARIKA STREET,Uttar Pradesh,Agra,24-02-2023,10-08-2027,Agra,1740,27.193731,77.932010,Kwanit Sharma
UPRERAPRJ323529,RISHITA DEVELOPERS PRIVATE LIMITED,Residential,RISHITA MULBERRY HEIGHTS PHASE 2,Uttar Pradesh,Lucknow,17-10-2019,31-03-2023,Sarojini Nagar,3890,26.780753,81.008875,Design Forum International
UPRERAPRJ4327,E HOMES INFRASTRUCTURE PVT LTD,Residential,THE JEWEL OF NOIDA (PHASE I),Uttar Pradesh,Gautam Buddha Nagar,29-07-2017,01-12-2018,Gautam Buddha Nagar,12663,28 34 37N,77 22 52E,DESIGNARCH CONSULTANTS PVT LTD
UPRERAPRJ7140,PROVIEW INFRASTRUCTURE PVT. LTD.,Residential,OFFICER CITY 1,Uttar Pradesh,Ghaziabad,31-07-2017,31-12-2019,Ghaziabad,41637,772527.18,284207.02,ANUJ AGARWAL ARCHITECT PVT LTD
UPRERAPRJ3737,RISHITA DEVELOPERS PRIVATE LIMITED,Residential,RISHITA MULBERRY,Uttar Pradesh,Lucknow,28-07-2017,31-12-2019,Lucknow,17924,26.781317,81.009639,Design Forum International
UPRERAPRJ5863,SUPERTECH TOWNSHIP PROJECT LIMITED,Residential,SUPERTECH GOLF COUNTRY (PHASE-III),Uttar Pradesh,Gautam Buddha Nagar,14-08-2017,31-12-2019,Gautam Buddha Nagar,36456,28.300814,77.543903,SPACE DESIGNERS INTERNATIONAL 
UPRERAPRJ5848,SUPERTECH TOWNSHIP PROJECT LIMITED,Residential,SUPERTECH GOLF COUNTRY (PHASE-I),Uttar Pradesh,Gautam Buddha Nagar,14-08-2017,30-06-2018,Gautam Buddha Nagar,33096,28.300814,77.543903,Space Designer International
UPRERAPRJ160941,SUPREME REALESTATE DEVELOPERS PRIVATE LIMITED,Commercial,SHALIMAR SKY GARDEN,Uttar Pradesh,Lucknow,23-09-2023,25-10-2028,Lucknow,13058,26.872849,80.999595,Mr. Rudraksha Charan (42MM Architecture)
UPRERAPRJ16286,CITIZEN HOUSING AND DEVELOPING COOPERATIVE SOCIETY,Residential,NEW SUNCITY,Uttar Pradesh,Prayagraj,25-05-2018,15-08-2022,Phulpur,101172,81.95,81.95,VIRENDER SINGH
UPRERAPRJ5448,LAND KART BUILDERS PRIVATE LIMITED,Residential,EUREKA PARK-PHASE 1,Uttar Pradesh,Gautam Buddha Nagar,11-08-2017,31-03-2023,Gautam Buddha Nagar,48422,28'25'8.55'N,77'29'14.42'E,Kulmeet Shangari
UPRERAPRJ263165/10/2024,"SAPPHIRE INFRAVENTURES PVT. LTD.
ANGLO DEVELOPERS PRIVATE LIMITED",Residential,IMPERIAL ESTATES BY SAPPHIRE,Uttar Pradesh,Lucknow,11-10-2024,31-03-2029,Mohanlalganj,6028,26.7735330,81.0739410,Akash Thapliyal
UPRERAPRJ7057,GAURSONS INDIA PRIVATE LIMITED,Residential,GAUR MULBERRY MANSIONS - FH-02,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,01-12-2022,Gautam Buddha Nagar,404879,28.56253013827356,77.42972238525488,Ateesh Agarwal
UPRERAPRJ12520,BLUE HORSE BUILDERS PRIVATE LIMITED,Commercial,CP -22 ( RETAIL SHOPPING MALL) ; INTERNATIONAL BUSINESS BAY - 3,Uttar Pradesh,Lucknow,29-12-2017,20-09-2021,Lucknow,1807,33.115,54.569,Vivek Kumar Saxena
UPRERAPRJ5573,EXPRESS PROPERTIES PRIVATE LIMITED,Residential,EXPRESS GREENS (PHASE III),Uttar Pradesh,Ghaziabad,31-07-2017,31-12-2019,Ghaziabad,14368,28'38'36'N,77'19'54'E,Vipin Gupta & Associates
UPRERAPRJ865343,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,UCHDPL-VERIDIA-4-OAKWOOD ENCLAVE,Uttar Pradesh,Ghaziabad,01-10-2022,28-12-2025,Ghaziabad,15768,28.6603,77.4962,Niraj Kumar Nanda 
UPRERAPRJ115902,"THEMECOUNTY PRIVATE LIMITED
AMBIENCE PRIVATE LIMITED",Residential,IVORY COUNTY PHASE-2,Uttar Pradesh,Gautam Buddha Nagar,26-07-2023,31-12-2028,Gautam Buddha Nagar,21311,28.335717,77.240579,Vishal Sharma
UPRERAPRJ12592,SUDHA LAND VENTURES & HOMES PRIVATE LIMITED,Residential,SUDHA VIHAR,Uttar Pradesh,Jhansi,31-08-2017,31-08-2018,Jhansi,56870,25'28'26.4'N,78'36'12.2'E,RUPESH SHRIVASTAVA
UPRERAPRJ3841,PIONEER ESERVE PRIVATE LIMITED,Commercial,NOIDA ONE --TOWER A (PHASE II),Uttar Pradesh,Gautam Buddha Nagar,28-07-2017,30-06-2019,Gautam Buddha Nagar,5283,28 degree 36'  15' N,77 degree 21.8' 28 ' E,
UPRERAPRJ10053,SARS DEVELOPERS,Residential,APSARA APARTMENTS,Uttar Pradesh,Kanpur Nagar,14-08-2017,21-08-2017,Kanpur,1700,Nazool Land no.2 Part,12 feet Raod,Yusuf Naushad
UPRERAPRJ645360,M/S SHALIMAR LAKECITY PRIVATE LIMITED (FORMERLY M/S ANS DEVELOPERS PRIVATE LIMITED),Residential,MANZIL ASHIYANA PHASE-2,Uttar Pradesh,Lucknow,30-06-2023,30-06-2026,Lucknow,9412,26.825783,81.028884,Mr. Shivam Srivastava
UPRERAPRJ6496,VIRAJ CONSTRUCTIONS PVT. LTD.,Commercial,BBD TIMES SQUARE-STUDIO APARTMENT & COMMERCIAL SPA,Uttar Pradesh,Lucknow,08-08-2017,31-03-2020,Lucknow,11250,26.872558874167943,81.01375986521714,CIVIL CONSULTANTS
UPRERAPRJ848407,OMEGA DEVELOPER AND BUILDERS,Residential,WINDSOR GREENS PHASE -3,Uttar Pradesh,Lucknow,15-10-2020,31-12-2024,Lucknow,4302,26.896220,81.073498,Ar. Vishal Mittal
UPRERAPRJ6539,SAMIAH INTERNTIONAL BUILDERS LIMITED,Residential,SAMIAH MELROSE SQUARE,Uttar Pradesh,Lucknow,31-07-2017,27-07-2020,Lucknow,7440,26.7780014,80.95335022,ARG Technocrats
UPRERAPRJ7256,PATEL ADVANCE JV,Residential,NEOTOWN PHASE-2,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,14-03-2022,Gautam Buddha Nagar,15067,28°35'19.23''N077°26'30.56''E ,28°35'20.66''N 077°26'35.04''E ,GIAN P. MATHUR & ASSOCIATES PVT. LTD.
UPRERAPRJ7327,PATEL ADVANCE JV,Residential,NEOTOWN PHASE-3,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,10-10-2023,Gautam Buddha Nagar,40624,28°35'19.23''N077°26'30.56''E,28°35'20.66''N 077°26'35.04''E,GIAN P. MATHUR & ASSOCIATES PVT. LTD.
UPRERAPRJ929056,"ELDECO HOUSING AND INDUSTRIES LTD.
NEPTUNE INFRACON PRIVATE LIMITED
SHIVAYE CONSTRUCTION PRIVATE LIMITED",Residential,ELDECO IMPERIA,Uttar Pradesh,Lucknow,19-05-2021,15-03-2027,Sarojini Nagar,65347,26.685900,80.900942,Mr.Sanjay Kumar Gupta
UPRERAPRJ3393,EXPRESS BUILDERS & PROMOTERS PVT. LTD.,Residential,"EXPRESS ZENITH (PHASE 2, TOWER B AND C)",Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,15-12-2017,Gautam Buddha Nagar,6900,28^34'8.48'N,77^23'30.86'N,Vaibhav Jain and Associates
UPRERAPRJ279104,SKARDI REALTECH PVT LTD,Residential,SKARDI GREENS - PHASE-2,Uttar Pradesh,Ghaziabad,11-06-2019,31-03-2024,Ghaziabad,9598,2839'26.6',77° 28'21.5,KAILASH AGRAWAL
UPRERAPRJ977922/04/2024,"OMAXE GARV BUILTECH PRIVATE LIMITED (FOMERLY GARV BUILDTECH PRIVATE LIMITED)
ASHOK INFRABUILD PVT. LTD.
TEJPAL INFRA DEVELOPERS PVT. LTD.",Commercial,OMAXE METRO CITY COMMERCIAL-15,Uttar Pradesh,Lucknow,17-04-2024,30-09-2027,Sarojini Nagar,17680,26.724332,80.955691,Apurba Borah
UPRERAPRJ849094,PURVANCHAL PROJECTS PRIVATE LIMITED,Commercial,PURVANCHAL CAPITAL TOWER,Uttar Pradesh,Lucknow,15-10-2020,31-03-2024,Lucknow,5210,26.86513462066963,80.99882535623253,DEVELOPMENT CONSULTANTS - MR. ARUN PATWAL
UPRERAPRJ5658,ANSAL HOUSING LIMITED,Residential,ANSALS PALM COURT JHANSI VILLA/PLOTS,Uttar Pradesh,Jhansi,01-08-2017,31-12-2019,Jhansi,6235,25'28'13.97',78'36'40.41',NEERAJ KOCHAR
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ353380,ATTALIKA REAL ESTATE PRIVATE LIMITED,Residential,"ATTALIKA PALMS
(Completed)",Uttar Pradesh,Lucknow,17-10-2019,15-03-2024,Mohanlalganj,38837,26.706416666666666,80.98011111111111,Devyani Dayal
