XID,URL,Name,Price
r437137,https://www.magicbricks.com/platinum-the-reserve-kharghar-navi-mumbai-pdpid-4d4235343237393031,Platinum The Reserve,Rs 2.95 Cr - Rs 5.75 Cr
r28526,https://www.magicbricks.com/national-apartment-dwarka-sector-3-new-delhi-pdpid-4d4235303131313931,National Apartment,Rs 1.95 Cr - Rs 2.30 Cr
r1148,https://www.magicbricks.com/tata-primanti-sector-72-gurgaon-pdpid-4d4235303030313431,Tata Primanti,Rs 4.13 Cr - Rs 13.0 Cr
r371084,https://www.magicbricks.com/candeur-40-miyapur-hyderabad-pdpid-4d4235333332303337,Candeur 40,Rs 93.6 Lac - Rs 1.36 Cr
r413026,https://www.magicbricks.com/jhamtani-ace-atmosphere-ravet-pune-pdpid-4d4235343137353435,Jhamtani Ace Atmosphere,Rs 1.01 Cr - Rs 1.37 Cr
r280589,https://www.magicbricks.com/divya-shree-abhishek-chsl-kandivali-west-mumbai-pdpid-4d4235313038393739,Divya Shree Abhishek CHSL,Rs 1.21 Cr - Rs 2.01 Cr
r367050,https://www.magicbricks.com/west-wing-skyville-shela-ahmedabad-pdpid-4d4235323234333737,West Wing SkyVille,Rs 2.49 Cr - Rs 4.41 Cr
r6762,https://www.magicbricks.com/notting-hill-kondhwa-pune-pdpid-4d4235303231393833,Notting Hill,Rs 54.3 Lac - Rs 64.2 Lac
r428221,https://www.magicbricks.com/kabra-embraze-ghatkopar-east-mumbai-pdpid-4d4235343231383139,Kabra Embraze,Call For Price
r338211,https://www.magicbricks.com/avinash-twin-city-kumhari-1-raipur-pdpid-4d4235323138353131,Avinash Twin city,Rs 20.0 Lac - Rs 39.6 Lac
r415113,https://www.magicbricks.com/shapoorji-pallonji-golfland-bavdhan-pune-pdpid-4d4235343137313833,Shapoorji Pallonji Golfland,Rs 1.34 Cr - Rs 3.12 Cr
r382816,https://www.magicbricks.com/botanica-em-bypass-kolkata-pdpid-4d4235323731353533,Botanica,Call For Price
r280039,https://www.magicbricks.com/bafana-aloha-towers-baner-pune-pdpid-4d4235313036353435,Bafana Aloha Towers,Rs 1.66 Cr - Rs 2.23 Cr
r374375,https://www.magicbricks.com/sheth-72-west-andheri-west-mumbai-pdpid-4d4235323733303131,Sheth 72 West,Rs 3.0 Cr - Rs 6.90 Cr
r14508,https://www.magicbricks.com/shanti-green-palms-ghansoli-navi-mumbai-pdpid-4d4235313133313933,Shanti Green Palms,Rs 1.31 Cr - Rs 1.80 Cr
r420854,https://www.magicbricks.com/jindal-air-panvel-navi-mumbai-pdpid-4d4235343234353735,Jindal Air,Rs 42.0 Lac - Rs 46.5 Lac
r18,https://www.magicbricks.com/raheja-navodaya-sector-92-gurgaon-pdpid-4d4235303030343532,Raheja Navodaya,Rs 46.1 Lac - Rs 1.01 Cr
r288945,https://www.magicbricks.com/the-residence-bicholi-mardana-indore-pdpid-4d4235313138363337,The Residence,Rs 2.88 Cr - Rs 4.47 Cr
r372421,https://www.magicbricks.com/rrr-county-nawabpet-vikarabad-pdpid-4d4235333234373231,RRR County,Call For Price
r58750,https://www.magicbricks.com/ganpati-apartments-dwarka-sector-9-new-delhi-pdpid-4d4235303130383730,Ganpati Apartments,Rs 2.34 Cr - Rs 2.60 Cr
r4876,https://www.magicbricks.com/haware-citi-ghodbunder-road-thane-pdpid-4d4235303231393135,Haware Citi,Rs 25.3 Lac - Rs 1.20 Cr
r124877,https://www.magicbricks.com/prestige-high-fields-gachibowli-hyderabad-pdpid-4d4235303833333336,Prestige High Fields,Rs 1.48 Cr - Rs 4.86 Cr
r12676,https://www.magicbricks.com/rashi-apartments-dwarka-sector-7-new-delhi-pdpid-4d4235303339373939,Rashi Apartments,Rs 2.40 Cr - Rs 2.55 Cr
r309239,https://www.magicbricks.com/brigade-parkside-east-sarjapur-road-bangalore-pdpid-4d4235313233363435,Brigade Parkside East,Rs 85 Lac - Rs 1.65 Cr
r4640,https://www.magicbricks.com/ramprastha-primera-sector-37d-gurgaon-pdpid-4d4235303139313030,Ramprastha Primera,Rs 1.37 Cr - Rs 3.90 Cr
r29216,https://www.magicbricks.com/ideal-grand-howrah-kolkata-pdpid-4d4235303331313133,Ideal Grand,Rs 50 Lac - Rs 1.60 Cr
r390423,https://www.magicbricks.com/unique-sky-city-virar-west-mumbai-pdpid-4d4235333333363235,Unique Sky City,Rs 31.0 Lac - Rs 1.41 Cr
r299713,https://www.magicbricks.com/elite-city-66-feet-road-jalandhar-pdpid-4d4235313135313437,Elite City,Call For Price
r399894,https://www.magicbricks.com/satyamev-royal-sargasan-gandhinagar-pdpid-4d4235323438363131,satyamev royal,Rs 69.4 Lac - Rs 89.9 Lac
r234122,https://www.magicbricks.com/rr-sanchar-nagar-danapur-patna-pdpid-4d4235323536323337,RR Sanchar Nagar,Rs 72.6 Lac - Rs 1.06 Cr
r27834,https://www.magicbricks.com/raheja-residency-malad-east-mumbai-pdpid-4d4235303339303337,Raheja Residency,Rs 1.41 Cr - Rs 2.19 Cr
r3620,https://www.magicbricks.com/agarwal-complex-mira-road-mumbai-pdpid-4d4235303336383334,Agarwal Complex,Rs 90 Lac - Rs 1.10 Cr
r1844,https://www.magicbricks.com/salarpuria-sattva-gold-summit-hennur-main-road-bangalore-pdpid-4d4235303236353239,Salarpuria Sattva Gold Summit,Rs 2.01 Cr - Rs 2.65 Cr
r389427,https://www.magicbricks.com/codename-rare-by-runwal-dn-nagar-mumbai-pdpid-4d4235333332303231,Codename Rare By Runwal,Rs 3.32 Cr - Rs 4.97 Cr
r304533,https://www.magicbricks.com/natural-utopia-em-bypass-kolkata-pdpid-4d4235313135323333,Natural Utopia,Rs 1 Cr - Rs 2.20 Cr
r5046,https://www.magicbricks.com/gaur-city-2-12th-avenue-noida-extension-noida-pdpid-4d4235303232323235,Gaur City 2 12th Avenue,Rs 73.1 Lac - Rs 93.1 Lac
r329241,https://www.magicbricks.com/shriram-liberty-square-electronic-city-phase-2-bangalore-pdpid-4d4235313538353139,Shriram Liberty Square,Rs 50.3 Lac - Rs 75.7 Lac
r299041,https://www.magicbricks.com/prestige-park-square-gottigere-bangalore-pdpid-4d4235313133393635,Prestige Park Square,Rs 1 Cr - Rs 2.65 Cr
r220587,https://www.magicbricks.com/b1-vasant-kunj-vasant-kunj-new-delhi-pdpid-4d4235313537353739,B1 Vasant Kunj,Rs 2.64 Cr - Rs 3.58 Cr
r11366,https://www.magicbricks.com/l&t-crescent-bay-parel-mumbai-pdpid-4d4235303231303431,L&T Crescent Bay,Rs 3.78 Cr - Rs 29.99 Cr
r29664,https://www.magicbricks.com/air-india-employees-apartment-dwarka-sector-3-new-delhi-pdpid-4d4235303131303638,Air India Employees Apartment,Rs 2.26 Cr - Rs 2.49 Cr
r317033,https://www.magicbricks.com/empire-shree-swami-samarth-bibwewadi-pune-pdpid-4d4235333534383539,Empire Shree Swami Samarth,Call For Price
r693,https://www.magicbricks.com/ireo-uptown-sector-66-gurgaon-pdpid-4d4235303234333036,IREO Uptown,Rs 2.12 Cr - Rs 4.47 Cr
r437231,https://www.magicbricks.com/smgs-silver-palms-yelawala-mysore-pdpid-4d4235333933383931,SMGS Silver Palms,Call For Price
r8298,https://www.magicbricks.com/sobha-indraprastha-rajaji-nagar-bangalore-pdpid-4d4235303236333930,Sobha Indraprastha,Rs 4.05 Cr - Rs 6.60 Cr
r50,https://www.magicbricks.com/bptp-resort-sector-75-faridabad-pdpid-4d4235303233323236,BPTP Resort,Rs 55 Lac - Rs 99.4 Lac
r28540,https://www.magicbricks.com/ashiana-town-alwar-bypass-road-bhiwadi-pdpid-4d4235303238363237,Ashiana Town,Rs 32.8 Lac - Rs 62 Lac
r13492,https://www.magicbricks.com/mahindra-splendour-bhandup-west-mumbai-pdpid-4d4235303030373131,Mahindra Splendour,Rs 2.50 Cr - Rs 3.06 Cr
r242735,https://www.magicbricks.com/krishiv-kripa-kharghar-navi-mumbai-pdpid-4d4235303231383933,Krishiv Kripa,Rs 1.04 Cr - Rs 1.50 Cr
r27418,https://www.magicbricks.com/iipa-apartment-dwarka-sector-6-new-delhi-pdpid-4d4235303130373538,IIPA Apartment,Rs 2.24 Cr - Rs 2.43 Cr
r261562,https://www.magicbricks.com/sneh-makewell-dynamic-crest-shilphata-thane-pdpid-4d4235303936333333,Sneh Makewell Dynamic Crest,Rs 45.0 Lac - Rs 71.1 Lac
r248397,https://www.magicbricks.com/alica-nagar-chs-lokhandwala-township-mumbai-pdpid-4d4235313132363035,Alica Nagar CHS,Rs 94.5 Lac - Rs 1.86 Cr
r399334,https://www.magicbricks.com/chheda-avighna-mira-bhayandar-mumbai-pdpid-4d4235333337353639,Chheda Avighna,Rs 65.9 Lac - Rs 1.12 Cr
r49382,https://www.magicbricks.com/gala-swing-south-bopal-ahmedabad-pdpid-4d4235303238393439,Gala swing,Rs 1.16 Cr - Rs 1.80 Cr
r427156,https://www.magicbricks.com/my-home-akurdi-akurdi-pune-pdpid-4d4235343231313431,My Home Akurdi,Rs 63.0 Lac - Rs 90.8 Lac
r28078,https://www.magicbricks.com/sds-nri-township-phase-il-yamuna-expressway-greater-noida-pdpid-4d4235313335313331,SDS NRI Township Phase Il,Rs 88.4 Lac - Rs 1.22 Cr
r435530,https://www.magicbricks.com/srg-marbella-grand-sector-82-jlpl-industry-area-mohali-pdpid-4d4235333132363033,SRG Marbella Grand,Rs 2.94 Cr - Rs 3.96 Cr
r404,https://www.magicbricks.com/aparna-sarovar-nallagandla-hyderabad-pdpid-4d4235303233373236,Aparna Sarovar,Rs 1.41 Cr - Rs 2.01 Cr
r65558,https://www.magicbricks.com/abhiyan-apartments-dwarka-sector-12-new-delhi-pdpid-4d4235303130383337,Abhiyan Apartments,Rs 2.69 Cr - Rs 2.92 Cr
r380975,https://www.magicbricks.com/pb-luxury-floor-neharpar-faridabad-pdpid-4d4235343236303831,PB LUXURY FLOOR,Call For Price
r83363,https://www.magicbricks.com/apex-kremlin-siddhartha-vihar-ghaziabad-pdpid-4d4235303737313839,Apex Kremlin,Rs 87.4 Lac - Rs 1.60 Cr
r26168,https://www.magicbricks.com/rachana-bella-casa-royale-sus-pune-pdpid-4d4235323033393535,Rachana Bella Casa Royale,Rs 89.2 Lac - Rs 1.33 Cr
r82265,https://www.magicbricks.com/sai-simran-karanjade-navi-mumbai-pdpid-4d4235303736323632,Sai Simran,Call For Price
r2234,https://www.magicbricks.com/ajnara-homes-noida-extension-noida-pdpid-4d4235303030393235,Ajnara Homes,Rs 62.1 Lac - Rs 1.21 Cr
r389981,https://www.magicbricks.com/arihant-adarsh-phase-i-taloja-navi-mumbai-pdpid-4d4235343235383833,Arihant Adarsh Phase I,Rs 35.6 Lac - Rs 53.8 Lac
r8574,https://www.magicbricks.com/embassy-lake-terraces-hebbal-bangalore-pdpid-4d4235303236343036,Embassy Lake Terraces,Rs 6.95 Cr - Rs 17.65 Cr
r19880,https://www.magicbricks.com/lokhandwala-spring-leaf-kandivali-east-mumbai-pdpid-4d4235303535373433,Lokhandwala Spring Leaf,Rs 1.85 Cr - Rs 2.35 Cr
r430459,https://www.magicbricks.com/rajhans-seasons-mira-road-mumbai-pdpid-4d4235303237333432,Rajhans Seasons,Rs 90 Lac - Rs 1.10 Cr
r270755,https://www.magicbricks.com/runal-gateway-ravet-pune-pdpid-4d4235313231393839,Runal Gateway Developers,Rs 66.6 Lac - Rs 82.3 Lac
r61899,https://www.magicbricks.com/mvn-athens-sector-5-gurgaon-pdpid-4d4235303830303438,MVN Athens,Rs 47.2 Lac - Rs 75.8 Lac
r292765,https://www.magicbricks.com/kanungo-garden-city-phase-i-mira-road-mumbai-pdpid-4d4235303631333031,Kanungo Garden City Phase I,Rs 86.8 Lac - Rs 1.86 Cr
r1012,https://www.magicbricks.com/lavanya-apartments-sector-81-gurgaon-pdpid-4d4235303136373038,Lavanya Apartments,Rs 1.06 Cr - Rs 1.88 Cr
r28284,https://www.magicbricks.com/new-rajput-apartment-dwarka-sector-12-new-delhi-pdpid-4d4235303131323738,New Rajput Apartment,Rs 3.44 Cr - Rs 3.84 Cr
r88155,https://www.magicbricks.com/hiranandani-atlantis-powai-mumbai-pdpid-4d4235313132373233,Hiranandani Atlantis,Rs 3.30 Cr - Rs 4.77 Cr
r9364,https://www.magicbricks.com/evershine-cosmic-andheri-west-mumbai-pdpid-4d4235303237303735,Evershine Cosmic,Rs 2.68 Cr - Rs 3.55 Cr
r411,https://www.magicbricks.com/ramky-towers-gachibowli-hyderabad-pdpid-4d4235303030343132,Ramky Towers,Rs 2.32 Cr - Rs 2.86 Cr
r26524,https://www.magicbricks.com/azad-hind-apartments-dwarka-sector-9-new-delhi-pdpid-4d4235303130383132,Azad Hind Apartments,Rs 2.02 Cr - Rs 2.62 Cr
r307881,https://www.magicbricks.com/unimark-trump-tower-em-bypass-kolkata-pdpid-4d4235313835393433,Unimark Trump Tower,Rs 5.02 Cr - Rs 6.80 Cr
r206737,https://www.magicbricks.com/aparna-elixir-manikonda-hyderabad-pdpid-4d4235313235393533,Aparna Elixir,Rs 1.01 Cr - Rs 1.25 Cr
r415333,https://www.magicbricks.com/aniruddha-icon-nerul-navi-mumbai-pdpid-4d4235343139393939,Aniruddha Icon,Call For Price
r328335,https://www.magicbricks.com/shree-sonigara-signature-park-wakad-pune-pdpid-4d4235313233323239,Shree Sonigara Signature Park,Rs 85.2 Lac - Rs 1.17 Cr
r29118,https://www.magicbricks.com/harsukh-apartment-dwarka-sector-7-new-delhi-pdpid-4d4235303333353233,Harsukh Apartment,Rs 1.93 Cr - Rs 2.22 Cr
r986,https://www.magicbricks.com/dlf-commanders-court-egmore-chennai-pdpid-4d4235303330393738,DLF Commanders Court,Rs 2.36 Cr - Rs 3.69 Cr
r30910,https://www.magicbricks.com/five-gardens-aundh-pune-pdpid-4d4235303731373330,Five Gardens,Rs 1.15 Cr - Rs 1.65 Cr
r274187,https://www.magicbricks.com/ashar-sapphire-kapurbawdi-thane-pdpid-4d4235313130333937,Ashar Sapphire,Rs 1.67 Cr - Rs 2.21 Cr
r407674,https://www.magicbricks.com/nicco-residency-jogeshwari-vikhroli-link-road-mumbai-pdpid-4d4235343031383631,Nicco Residency,Rs 1.99 Cr - Rs 4.32 Cr
r64350,https://www.magicbricks.com/green-city-pal-surat-pdpid-4d4235333039303637,Green City,Rs 83.1 Lac - Rs 1.10 Cr
r407727,https://www.magicbricks.com/kk-avenue-tivim-goa-pdpid-4d4235343034343635,KK Avenue,Call For Price
r425871,https://www.magicbricks.com/the-baya-sunrise-dadar-east-mumbai-pdpid-4d4235343233373635,The Baya Sunrise,Rs 1.60 Cr - Rs 2.13 Cr
r336635,https://www.magicbricks.com/prestige-elysian-bannerghatta-main-road-bangalore-pdpid-4d4235313235313539,Prestige Elysian,Rs 1.51 Cr - Rs 2.70 Cr
r381585,https://www.magicbricks.com/anp-memento-wakad-pune-pdpid-4d4235333038333833,ANP Memento,Call For Price
r18722,https://www.magicbricks.com/lodha-palava-fontana-kalyan-east-beyond-thane-pdpid-4d4235323435343937,Lodha Palava Fontana,Rs 42 Lac - Rs 51.2 Lac
r373737,https://www.magicbricks.com/aum-casa-imperia-ews-wakad-pune-pdpid-4d4235333437303435,Aum Casa Imperia EWS,Rs 84.1 Lac - Rs 1.01 Cr
r27854,https://www.magicbricks.com/city-of-joy-mulund-west-mumbai-pdpid-4d4235303030323238,City Of Joy,Rs 1.85 Cr - Rs 2.15 Cr
r416809,https://www.magicbricks.com/micl-aaradhya-avaan-tardeo-mumbai-pdpid-4d4235343137313533,MICL Aaradhya Avaan,Rs 8.43 Cr - Rs 21.81 Cr
r415427,https://www.magicbricks.com/siddhashila-treasure-trove-wakad-pune-pdpid-4d4235343137313131,Siddhashila Treasure Trove,Rs 85.8 Lac - Rs 1.29 Cr
r368687,https://www.magicbricks.com/shivalik-sharda-harmony-ambawadi-ahmedabad-pdpid-4d4235323137383833,Shivalik Sharda Harmony,Rs 1.57 Cr - Rs 2.87 Cr
r373595,https://www.magicbricks.com/sobha-windsor-whitefield-bangalore-pdpid-4d4235323332373635,Sobha Windsor,Rs 2.27 Cr - Rs 4.11 Cr
r18882,https://www.magicbricks.com/neelsidhi-atlantis-nerul-navi-mumbai-pdpid-4d4235303935323931,Neelsidhi Atlantis,Rs 1.74 Cr - Rs 9.35 Cr
r8672,https://www.magicbricks.com/sai-fortune-ulwe-navi-mumbai-pdpid-4d4235303236383236,Sai Fortune,Rs 61.3 Lac - Rs 1.01 Cr
r50740,https://www.magicbricks.com/dharmadev-neelkanth-elegance-satellite-ahmedabad-pdpid-4d4235303330313834,Dharmadev Neelkanth Elegance,Rs 39.8 Lac - Rs 57.5 Lac
r330299,https://www.magicbricks.com/eternia-at-kalpataru-parkcity-kolshet-road-thane-pdpid-4d4235333239373031,Eternia at Kalpataru Parkcity,Rs 1.99 Cr - Rs 2.98 Cr
r403668,https://www.magicbricks.com/propshell-arcadia-aerocity-karai-chennai-pdpid-4d4235343137303331,Propshell Arcadia Aerocity,Call For Price
r68526,https://www.magicbricks.com/nahar-jonquille-and-jamaica-powai-mumbai-pdpid-4d4235303633393139,Nahar Jonquille and Jamaica,Rs 1.84 Cr - Rs 2.87 Cr
r12450,https://www.magicbricks.com/dda-rosewood-apartments-dwarka-sector-13-new-delhi-pdpid-4d4235303334353238,DDA Rosewood Apartments,Rs 1.46 Cr - Rs 2.15 Cr
r114861,https://www.magicbricks.com/balaji-heritage-kharghar-navi-mumbai-pdpid-4d4235303330393438,Balaji Heritage,Rs 1.04 Cr - Rs 1.50 Cr
r37138,https://www.magicbricks.com/tulip-purple-sector-69-gurgaon-pdpid-4d4235303130353035,Tulip Purple,Rs 2.66 Cr - Rs 2.78 Cr
r349249,https://www.magicbricks.com/godrej-rks-chembur-mumbai-pdpid-4d4235313332303831,Godrej RKS,Rs 2.72 Cr - Rs 10.19 Cr
r399881,https://www.magicbricks.com/dr-praharsh-bluebell-south-bopal-ahmedabad-pdpid-4d4235333931363135,DR Praharsh Bluebell,Call For Price
r12368,https://www.magicbricks.com/awho-vivek-vihar-sector-82-noida-pdpid-4d4235303131333438,AWHO Vivek Vihar,Rs 75.8 Lac - Rs 96.8 Lac
r3878,https://www.magicbricks.com/prestige-ferns-residency-haralur-main-road-bangalore-pdpid-4d4235303030343834,Prestige Ferns Residency,Rs 1.91 Cr - Rs 2.16 Cr
r24924,https://www.magicbricks.com/wave-gardens-sector-85-mohali-pdpid-4d4235323737343133,Wave Gardens,Rs 1.24 Cr - Rs 3 Cr
r29506,https://www.magicbricks.com/aakash-ganga-apartments-dwarka-sector-6-new-delhi-pdpid-4d4235303131303834,Aakash Ganga Apartments,Rs 2.10 Cr - Rs 2.36 Cr
r295973,https://www.magicbricks.com/sri-hemadurga-jewel-county-kesarapalli-vijayawada-pdpid-4d4235313130343635,Sri Hemadurga Jewel County,Rs 50.6 Lac - Rs 66.5 Lac
r100965,https://www.magicbricks.com/kensington-park-plot-phase-i-sector-133-noida-pdpid-4d4235303130313539,Kensington Park Plot Phase I,Rs 1.25 Cr - Rs 1.35 Cr
r26198,https://www.magicbricks.com/kaveri-apartment-dwarka-sector-6-new-delhi-pdpid-4d4235303131343532,Kaveri Apartment,Rs 1.73 Cr - Rs 2.46 Cr
r265279,https://www.magicbricks.com/pratik-residency-ulwe-navi-mumbai-pdpid-4d4235303139343930,Pratik Residency,Rs 72 Lac - Rs 1.17 Cr
r380736,https://www.magicbricks.com/kailasha-enclave-sultanpur-road-lucknow-pdpid-4d4235333135343139,Kailasha Enclave,Call For Price
r3632,https://www.magicbricks.com/coral-heights-ghodbunder-road-thane-pdpid-4d4235303330363335,Coral Heights,Rs 85 Lac - Rs 1.10 Cr
r270597,https://www.magicbricks.com/signature-the-serenas-sohna-sector-36-gurgaon-pdpid-4d4235323836323935,Signature The Serenas,Rs 40.3 Lac - Rs 65.1 Lac
r388166,https://www.magicbricks.com/dlh-leo-tower-andheri-west-mumbai-pdpid-4d4235333237313737,DLH Leo Tower,Rs 2.55 Cr - Rs 2.66 Cr
r14720,https://www.magicbricks.com/phoenix-heights-roadpali-navi-mumbai-pdpid-4d4235303136363736,Phoenix Heights,Rs 85 Lac - Rs 85 Lac
r219877,https://www.magicbricks.com/savitry-greens-2-zirakpur-chandigarh-pdpid-4d4235303836323939,Savitry Greens 2,Rs 24.8 Lac - Rs 82.8 Lac
r387974,https://www.magicbricks.com/riddhi-exotica-anandvalli-nashik-pdpid-4d4235333334363239,RIDDHI EXOTICA,Call For Price
r27118,https://www.magicbricks.com/charak-sadan-vikaspuri-new-delhi-pdpid-4d4235303737363039,Charak Sadan,Rs 57.2 Lac - Rs 2.72 Cr
r420399,https://www.magicbricks.com/lodha-central-park-dombivli-east-beyond-thane-pdpid-4d4235303937363839,Lodha Central Park,Rs 93.2 Lac - Rs 1.90 Cr
r242371,https://www.magicbricks.com/tata-serein-pokharan-road-number-2-thane-pdpid-4d4235303836363539,Tata Serein,Rs 1.14 Cr - Rs 3.27 Cr
r10432,https://www.magicbricks.com/hubtown-greenwood-vartak-nagar-thane-pdpid-4d4235323233363539,Hubtown Greenwood,Rs 99.5 Lac - Rs 1.21 Cr
r11716,https://www.magicbricks.com/dcl-malancha-new-town-kolkata-pdpid-4d4235323039313635,DCL Malancha,Rs 57.6 Lac - Rs 1.05 Cr
r224799,https://www.magicbricks.com/parsvnath-city-nh-8-dharuhera-pdpid-4d4235303330393138,Parsvnath City,Rs 38.6 Lac - Rs 41.1 Lac
r417500,https://www.magicbricks.com/sia-prospera-madinaguda-hyderabad-pdpid-4d4235343234333431,SIA Prospera,Call For Price
r146623,https://www.magicbricks.com/ansal-sushant-city-1-kalwar-road-jaipur-pdpid-4d4235303239373736,Ansal Sushant City 1,Rs 33.7 Lac - Rs 42.6 Lac
r20548,https://www.magicbricks.com/hiranandani-gardens-florentine-powai-mumbai-pdpid-4d4235303330303732,Hiranandani Gardens Florentine,Rs 3.41 Cr - Rs 4.58 Cr
r8230,https://www.magicbricks.com/sai-yashaskaram-kharghar-navi-mumbai-pdpid-4d4235313134363731,Sai Yashaskaram,Rs 1.04 Cr - Rs 1.50 Cr
r125335,https://www.magicbricks.com/bhairaav-goldcrest-residency-ghansoli-navi-mumbai-pdpid-4d4235303933383735,Bhairaav Goldcrest Residency,Rs 1.31 Cr - Rs 1.80 Cr
r28524,https://www.magicbricks.com/jdm-apartment-dwarka-sector-5-new-delhi-pdpid-4d4235303130353933,JDM Apartment,Rs 2.26 Cr - Rs 2.47 Cr
r12156,https://www.magicbricks.com/ansal-maple-height-sector-43-gurgaon-pdpid-4d4235303030383630,Ansal Maple Height,Rs 2.54 Cr - Rs 3.38 Cr
r598,https://www.magicbricks.com/ozone-evergreens-haralur-main-road-bangalore-pdpid-4d4235303239303937,Ozone Evergreens,Rs 1.11 Cr - Rs 1.59 Cr
r1296,https://www.magicbricks.com/status-kalyan-west-beyond-thane-pdpid-4d4235333933373337,Status,Rs 59.4 Lac - Rs 70 Lac
r38208,https://www.magicbricks.com/express-heights-sector-99-gurgaon-pdpid-4d4235303130333034,Pareena Express Heights,Rs 1.95 Cr - Rs 3.85 Cr
r421075,https://www.magicbricks.com/the-domus-26-east-ulwe-navi-mumbai-pdpid-4d4235343235383031,The Domus 26 East,Call For Price
r1139,https://www.magicbricks.com/spaze-privy-at4-sector-84-gurgaon-pdpid-4d4235303137383632,Spaze Privy AT4,Rs 1.45 Cr - Rs 2.80 Cr
r418241,https://www.magicbricks.com/riddhi-siddhi-parwati-park-magarkheda-indore-pdpid-4d4235343233383435,Riddhi Siddhi Parwati Park,Call For Price
r430121,https://www.magicbricks.com/thirumal-krishna-nagar-ii-manimangalam-chennai-pdpid-4d4235343234363439,Thirumal Krishna Nagar II,Rs 12.9 Lac - Rs 23.8 Lac
r1066,https://www.magicbricks.com/lotus-300-sector-107-noida-pdpid-4d4235303031323932,Lotus 300,Rs 5.23 Cr - Rs 9.67 Cr
r28536,https://www.magicbricks.com/niho-scottish-garden-indirapuram-ghaziabad-pdpid-4d4235303030363233,Niho Scottish Garden,Rs 89.3 Lac - Rs 1.51 Cr
r199843,https://www.magicbricks.com/wave-floors-nh-24-ghaziabad-pdpid-4d4235303733353937,Wave Floors,Rs 63 Lac - Rs 72 Lac
r83165,https://www.magicbricks.com/empire-estate-kharghar-navi-mumbai-pdpid-4d4235303830373136,Empire Estate,Rs 1.44 Cr - Rs 4.62 Cr
r204,https://www.magicbricks.com/amrapali-platinum-sector-119-noida-pdpid-4d4235303238363932,Amrapali Platinum,Rs 89.8 Lac - Rs 4.29 Cr
r420532,https://www.magicbricks.com/parth-residency-iii-jagatpura-jaipur-pdpid-4d4235333234393531,Parth Residency III,Rs 61.3 Lac - Rs 92.2 Lac
r324873,https://www.magicbricks.com/bren-northern-lights-jakkur-bangalore-pdpid-4d4235313234313937,Bren Northern Lights,Rs 1.31 Cr - Rs 2.25 Cr
r399694,https://www.magicbricks.com/vinayak-atlantis-new-town-kolkata-pdpid-4d4235333532393831,Vinayak Atlantis,Rs 1.35 Cr - Rs 2.30 Cr
r345635,https://www.magicbricks.com/godrej-forest-grove-mamurdi-pune-pdpid-4d4235313238333835,Godrej Forest Grove,Call For Price
r1149,https://www.magicbricks.com/nirala-aspire-phase-4-noida-extension-greater-noida-pdpid-4d4235333336343131,Nirala Aspire Phase 4,Rs 1.33 Cr - Rs 1.34 Cr
r322879,https://www.magicbricks.com/kalpataru-apartment-kalyan-west-beyond-thane-pdpid-4d4235323331303331,Kalpataru Apartment,Rs 59.4 Lac - Rs 70 Lac
r955,https://www.magicbricks.com/la-residentia-amrapali-dream-valley-greater-noida-pdpid-4d4235323233333735,La Residentia,Rs 59.8 Lac - Rs 1.23 Cr
r155373,https://www.magicbricks.com/origin-promoters-floridaa-sector-82-faridabad-pdpid-4d4235323532393733,Origin Promoters Floridaa,Rs 36.6 Lac - Rs 1.19 Cr
r84075,https://www.magicbricks.com/silver-apartment-santacruz-east-mumbai-pdpid-4d4235303635313535,Silver Apartment,Rs 4.09 Cr - Rs 9.70 Cr
r307977,https://www.magicbricks.com/sobha-lake-garden-k-r-puram-bangalore-pdpid-4d4235313136373235,Sobha Lake Garden,Rs 1.65 Cr - Rs 2.72 Cr
r6598,https://www.magicbricks.com/elite-homz-sector-77-noida-pdpid-4d4235303231383138,Elite Homz,Rs 1.39 Cr - Rs 4.70 Cr
r191639,https://www.magicbricks.com/new-krishna-tower-kopar-khairane-navi-mumbai-pdpid-4d4235313232333931,New Krishna Tower,Rs 1.30 Cr - Rs 1.70 Cr
r385000,https://www.magicbricks.com/assetz-marq-whitefield-bangalore-pdpid-4d4235303730313131,Assetz Marq,Rs 1.38 Cr - Rs 2.04 Cr
r58734,https://www.magicbricks.com/dda-green-view-apartments-dwarka-sector-19-new-delhi-pdpid-4d4235303930383832,DDA Green View Apartments,Rs 2.70 Cr - Rs 3.09 Cr
r435018,https://www.magicbricks.com/48-central-park-hadapsar-pune-pdpid-4d4235343234313133,48 Central Park,Rs 39.2 Lac - Rs 68.1 Lac
r1822,https://www.magicbricks.com/conscient-heritage-one-sector-62-gurgaon-pdpid-4d4235303031303631,Conscient Heritage One,Rs 3.74 Cr - Rs 5 Cr
r137347,https://www.magicbricks.com/rwa-flats-saket-new-delhi-pdpid-4d4235303738343336,RWA Flats,Rs 95.5 Lac - Rs 2.40 Cr
r237278,https://www.magicbricks.com/elite-golf-greens-sector-79-noida-pdpid-4d4235303938343635,Elite Golf Greens,Rs 1.46 Cr - Rs 2.93 Cr
r427562,https://www.magicbricks.com/skyline-avenue-crest-avenue-road-thrissur-pdpid-4d4235323533393539,Skyline Avenue Crest,Call For Price
