XID,List Item,Price
r263981,677 SQ.FT,₹ 2.17 Cr
r263981,688 SQ.FT,₹ 2.21 Cr
r263981,694 SQ.FT,₹ 2.23 Cr
r263981,708 SQ.FT,₹ 2.27 Cr
r263981,791 SQ.FT,₹ 2.54 Cr
r263981,826 SQ.FT,₹ 1.99 Cr
r263981,826 SQ.FT,₹ 2.65 Cr
r263981,830 SQ.FT,₹ 2.67 Cr
r263981,923 SQ.FT,₹ 2.96 Cr
r263981,938 SQ.FT,₹ 3.01 Cr
r263981,1060 SQ.FT,₹ 3.4 Cr
r18546,355 SQ.FT,₹ 59.43 L
r18546,390 SQ.FT,₹ 65.23 L
r18546,391 SQ.FT,₹ 65.36 L
r18546,418 SQ.FT,₹ 69.94 L
r18546,430 SQ.FT,₹ 71.93 L
r18546,445 SQ.FT,₹ 74.45 L
r18546,468 SQ.FT,₹ 78.31 L
r18546,543 SQ.FT,₹ 90.84 L
r18546,508 SQ.FT,₹ 97.21 L
r18546,556 SQ.FT,₹ 1.06 Cr
r18546,561 SQ.FT,₹ 1.07 Cr
r18546,581 SQ.FT,₹ 1.11 Cr
r18546,587 SQ.FT,₹ 1.12 Cr
r18546,595 SQ.FT,₹ 1.14 Cr
r18546,627 SQ.FT,₹ 1.2 Cr
r18546,627 SQ.FT,₹ 1.2 Cr
r430897,430 SQ.FT,₹ 99.0 L
r430897,452 SQ.FT,₹ 1.06 Cr
r430897,545 SQ.FT,₹ 1.26 Cr
r430897,565 SQ.FT,₹ 1.34 Cr
r430897,581 SQ.FT,₹ 1.35 Cr
r430897,604 SQ.FT,₹ 1.44 Cr
r430897,740 SQ.FT,₹ 1.46 Cr
r380711,1010 SQ.FT,Price on Request
r380711,1984 SQ.FT,Price on Request
r425378,1580 SQ.FT,₹ 86.9 L
r425378,1620 SQ.FT,₹ 89.1 L
r425378,1622 SQ.FT,₹ 89.21 L
r425378,1640 SQ.FT,₹ 90.2 L
r425378,1690 SQ.FT,₹ 92.95 L
r425378,1700 SQ.FT,₹ 93.5 L
r373531,1550 SQ.FT,₹ 1.25 Cr
r373531,1995 SQ.FT,₹ 1.6 Cr
r373531,2695 SQ.FT,₹ 2.17 Cr
r422989,2362 SQ.FT,₹ 2.83 Cr
r387343,334 SQ.FT,₹ 36.17 L
r387343,363 SQ.FT,₹ 39.33 L
r387343,452 SQ.FT,₹ 49.0 L
r387343,457 SQ.FT,₹ 49.59 L
r387343,452 SQ.FT,₹ 85.62 L
r387343,553 SQ.FT,₹ 98.4 L
r387343,629 SQ.FT,₹ 1.06 Cr
r387343,553 SQ.FT,₹ 59.92 L
r387343,595 SQ.FT,₹ 64.54 L
r387343,610 SQ.FT,₹ 66.07 L
r387343,622 SQ.FT,₹ 67.45 L
r387343,629 SQ.FT,₹ 68.21 L
r387343,747 SQ.FT,₹ 1.27 Cr
r387343,881 SQ.FT,₹ 1.49 Cr
r387343,747 SQ.FT,₹ 80.97 L
r387343,865 SQ.FT,₹ 93.72 L
r387343,881 SQ.FT,₹ 95.46 L
r387343,888 SQ.FT,₹ 96.28 L
r273785,319 SQ.FT,"₹ 11.0 L
i"
r273785,403 SQ.FT,"₹ 14.44 L
i"
r273785,518 SQ.FT,"₹ 18.64 L
i"
r273785,623 SQ.FT,"₹ 22.2 L
i"
r273785,617 SQ.FT,"₹ 25.0 L
i"
r273785,835 SQ.FT,"₹ 33.0 L
i"
r273785,943 SQ.FT,"₹ 33.36 L
i"
r407744,1434 SQ.FT,₹ 2.28 Cr
r407744,1630 SQ.FT,₹ 2.59 Cr
r407744,1631 SQ.FT,₹ 2.59 Cr
r415631,907 SQ.FT,₹ 31.74 L
r415631,1189 SQ.FT,₹ 41.62 L
r311999,727 SQ.FT,₹ 50.6 L
r311999,710 SQ.FT,₹ 50.88 L
r311999,774 SQ.FT,₹ 53.22 L
r311999,794 SQ.FT,₹ 54.14 L
r311999,957 SQ.FT,₹ 65.78 L
r311999,1051 SQ.FT,₹ 67.39 L
r381968,2485 SQ.FT,Price on Request
r381968,2545 SQ.FT,Price on Request
r381968,2960 SQ.FT,₹ 1.85 Cr
r381968,3845 SQ.FT,₹ 2.4 Cr
r381968,2958 SQ.FT,Price on Request
r381968,4161 SQ.FT,Price on Request
r381968,4610 SQ.FT,₹ 2.88 Cr
r381968,5190 SQ.FT,₹ 3.24 Cr
r381968,5980 SQ.FT,₹ 4.33 Cr
r381968,6390 SQ.FT,₹ 3.99 Cr
r381968,7300 SQ.FT,₹ 5.29 Cr
r421898,913 SQ.FT,₹ 65.74 L
r421898,933 SQ.FT,₹ 67.18 L
r423644,1358 SQ.FT,₹ 1.28 Cr
r423644,1429 SQ.FT,₹ 1.36 Cr
r423644,1779 SQ.FT,₹ 1.68 Cr
r423644,3080 SQ.FT,₹ 1.96 Cr
r396702,384 SQ.FT,Price on Request
r396702,391 SQ.FT,Price on Request
r396702,421 SQ.FT,Price on Request
r396702,422 SQ.FT,Price on Request
r396702,768 SQ.FT,Price on Request
r396702,792 SQ.FT,Price on Request
r396702,796 SQ.FT,Price on Request
r396702,812 SQ.FT,Price on Request
r396702,824 SQ.FT,Price on Request
r396702,833 SQ.FT,Price on Request
r396702,913 SQ.FT,Price on Request
r396702,999 SQ.FT,Price on Request
r163033,1552 SQ.FT,₹ 1.47 Cr
r163033,1492 SQ.FT,₹ 1.42 Cr
r163033,1702 SQ.FT,₹ 1.62 Cr
r163033,1778 SQ.FT,₹ 1.69 Cr
r163033,1880 SQ.FT,₹ 1.79 Cr
r163033,1895 SQ.FT,₹ 1.8 Cr
r163033,1930 SQ.FT,₹ 1.83 Cr
r163033,2096 SQ.FT,₹ 1.99 Cr
r163033,2897 SQ.FT,₹ 2.75 Cr
r163033,2904 SQ.FT,₹ 2.76 Cr
r163033,3199 SQ.FT,₹ 3.04 Cr
r163033,3247 SQ.FT,₹ 3.08 Cr
r163033,3265 SQ.FT,₹ 3.1 Cr
r163033,3612 SQ.FT,₹ 3.43 Cr
r163033,3625 SQ.FT,₹ 3.44 Cr
r163033,3655 SQ.FT,₹ 3.47 Cr
r163033,3686 SQ.FT,₹ 3.5 Cr
r416386,856 SQ.FT,₹ 64.19 L
r416386,963 SQ.FT,Price on Request
r416386,990 SQ.FT,Price on Request
r416386,1039 SQ.FT,₹ 77.91 L
r436196,1156 SQ.FT,₹ 35.0 L
r436196,1500 SQ.FT,₹ 48.0 L
r424127,1205 SQ.FT,₹ 23.5 L
r424127,1291 SQ.FT,₹ 25.17 L
r424127,1550 SQ.FT,₹ 30.23 L
r424127,2142 SQ.FT,₹ 41.77 L
r424127,7019 SQ.FT,₹ 1.37 Cr
r205909,633 SQ.FT,Price on Request
r205909,747 SQ.FT,Price on Request
r205909,756 SQ.FT,₹ 1.1 Cr
r205909,794 SQ.FT,₹ 1.16 Cr
r205909,1132 SQ.FT,₹ 1.64 Cr
r205909,1137 SQ.FT,₹ 1.64 Cr
r205909,1144 SQ.FT,₹ 1.64 Cr
r205909,1548 SQ.FT,₹ 2.21 Cr
r387255,632 SQ.FT,₹ 2.48 Cr
r387255,640 SQ.FT,₹ 2.51 Cr
r387255,760 SQ.FT,₹ 2.98 Cr
r387255,940 SQ.FT,₹ 3.69 Cr
r387255,996 SQ.FT,₹ 3.91 Cr
r387255,1066 SQ.FT,₹ 4.19 Cr
r387255,1131 SQ.FT,₹ 4.44 Cr
r146195,1012 SQ.FT,Price on Request
r146195,1038 SQ.FT,Price on Request
r146195,1012 SQ.FT,Price on Request
r146195,1024 SQ.FT,Price on Request
r146195,1248 SQ.FT,Price on Request
r146195,1249 SQ.FT,Price on Request
r146195,1250 SQ.FT,Price on Request
r146195,1267 SQ.FT,Price on Request
r146195,1322 SQ.FT,Price on Request
r146195,1323 SQ.FT,Price on Request
r146195,1324 SQ.FT,Price on Request
r146195,1341 SQ.FT,Price on Request
r146195,1409 SQ.FT,Price on Request
r146195,1461 SQ.FT,Price on Request
r146195,1487 SQ.FT,Price on Request
r405557,2150 SQ.FT,₹ 1.74 Cr
r405557,2650 SQ.FT,₹ 2.15 Cr
r405557,3380 SQ.FT,₹ 2.74 Cr
r398175,912 SQ.FT,₹ 63.84 L
r398175,925 SQ.FT,₹ 64.75 L
r398175,926 SQ.FT,₹ 64.82 L
r398175,1096 SQ.FT,₹ 76.72 L
r398175,1152 SQ.FT,₹ 80.64 L
r398175,1191 SQ.FT,₹ 83.37 L
r398175,1207 SQ.FT,₹ 84.49 L
r398175,1253 SQ.FT,₹ 87.71 L
r398175,1258 SQ.FT,₹ 88.06 L
r398175,1366 SQ.FT,₹ 95.62 L
r398175,1255 SQ.FT,Price on Request
r398175,1260 SQ.FT,Price on Request
r398175,1358 SQ.FT,₹ 1.02 Cr
r398175,1411 SQ.FT,₹ 98.77 L
r398175,1422 SQ.FT,₹ 99.54 L
r398175,1480 SQ.FT,₹ 1.11 Cr
r398175,1541 SQ.FT,₹ 1.16 Cr
r398175,2304 SQ.FT,₹ 1.61 Cr
r398175,2516 SQ.FT,₹ 1.76 Cr
r398175,2342 SQ.FT,₹ 1.64 Cr
r398175,2396 SQ.FT,₹ 1.68 Cr
r398175,2608 SQ.FT,₹ 1.83 Cr
r424731,2023 SQ.FT,Price on Request
r424731,2097 SQ.FT,Price on Request
r424731,2253 SQ.FT,₹ 1.3 Cr
r424731,2522 SQ.FT,₹ 1.46 Cr
r424731,2539 SQ.FT,₹ 1.47 Cr
r424731,2577 SQ.FT,₹ 1.49 Cr
r424731,2580 SQ.FT,₹ 1.49 Cr
r424731,2589 SQ.FT,₹ 1.5 Cr
r424731,2606 SQ.FT,₹ 1.51 Cr
r424731,2853 SQ.FT,₹ 1.65 Cr
r424731,2918 SQ.FT,₹ 1.69 Cr
r424731,2948 SQ.FT,₹ 1.7 Cr
r424731,3044 SQ.FT,₹ 1.76 Cr
r424731,4422 SQ.FT,₹ 2.87 Cr
r424731,4477 SQ.FT,₹ 2.91 Cr
r424731,4754 SQ.FT,₹ 3.09 Cr
r424731,4755 SQ.FT,₹ 3.09 Cr
r412177,162 SQ.YD,"₹ 60.0 L
i"
r412177,190 SQ.YD,"₹ 70.0 L
i"
r412177,202 SQ.YD,"₹ 76.0 L
i"
r415456,1030 SQ.FT,₹ 71.07 L
r415456,1380 SQ.FT,₹ 95.22 L
r424568,1260 SQ.FT,Price on Request
r424568,1340 SQ.FT,₹ 1.09 Cr
r424568,1408 SQ.FT,₹ 1.14 Cr
r424568,1835 SQ.FT,₹ 1.49 Cr
r424568,1939 SQ.FT,₹ 1.57 Cr
r424568,1592 SQ.FT,Price on Request
r424568,1745 SQ.FT,₹ 1.42 Cr
r424568,2403 SQ.FT,₹ 1.95 Cr
r319527,412 SQ.FT,₹ 68.71 L
r319527,461 SQ.FT,₹ 76.93 L
r319527,443 SQ.FT,₹ 60.06 L
r319527,412 SQ.FT,₹ 63.47 L
r319527,461 SQ.FT,₹ 71.02 L
r319527,626 SQ.FT,₹ 1.04 Cr
r319527,627 SQ.FT,₹ 1.05 Cr
r319527,627 SQ.FT,₹ 85.04 L
r319527,626 SQ.FT,₹ 96.44 L
r319527,627 SQ.FT,₹ 96.6 L
r353051,554 SQ.FT,₹ 13.85 L
r353051,650 SQ.FT,₹ 16.25 L
r353051,700 SQ.FT,₹ 17.5 L
r353051,750 SQ.FT,₹ 18.75 L
r353051,800 SQ.FT,₹ 20.0 L
r353051,850 SQ.FT,₹ 21.25 L
r353051,1010 SQ.FT,₹ 25.25 L
r353051,1090 SQ.FT,₹ 27.25 L
r414567,843 SQ.FT,₹ 1.35 Cr
r421775,921 SQ.FT,"₹ 95.0 L
i"
r393021,840 SQ.FT,₹ 41.98 L
r393021,870 SQ.FT,₹ 43.48 L
r393021,980 SQ.FT,₹ 48.98 L
r393021,990 SQ.FT,₹ 49.48 L
r393021,1025 SQ.FT,₹ 51.23 L
r393021,1240 SQ.FT,₹ 61.98 L
r393021,1250 SQ.FT,₹ 62.48 L
r393021,1260 SQ.FT,₹ 62.97 L
r393021,1270 SQ.FT,₹ 63.47 L
r326659,1365 SQ.FT,Price on Request
r326659,1509 SQ.FT,Price on Request
r326659,1534 SQ.FT,Price on Request
r411132,556 SQ.FT,Price on Request
r411132,601 SQ.FT,Price on Request
r411132,601 SQ.FT,Price on Request
r411132,638 SQ.FT,Price on Request
r411132,664 SQ.FT,Price on Request
r411132,676 SQ.FT,Price on Request
r411132,698 SQ.FT,Price on Request
r411132,698 SQ.FT,Price on Request
r411132,867 SQ.FT,Price on Request
r411132,943 SQ.FT,Price on Request
r411132,953 SQ.FT,Price on Request
r411132,995 SQ.FT,Price on Request
r411132,1031 SQ.FT,Price on Request
r411132,1046 SQ.FT,Price on Request
r411132,863 SQ.FT,Price on Request
r411132,908 SQ.FT,Price on Request
r383717,261 SQ.FT,₹ 47.5 L
r383717,261 SQ.FT,₹ 47.5 L
r417013,1169 SQ.FT,₹ 3.26 Cr
r417013,1605 SQ.FT,₹ 4.47 Cr
r417013,1992 SQ.FT,₹ 5.55 Cr
r417013,2288 SQ.FT,Price on Request
r417013,2292 SQ.FT,₹ 6.39 Cr
r425079,1199 SQ.FT,Price on Request
r425079,1254 SQ.FT,Price on Request
r425079,1298 SQ.FT,Price on Request
r428049,965 SQ.FT,₹ 1.3 Cr
r428049,1104 SQ.FT,₹ 1.49 Cr
r428049,1168 SQ.FT,₹ 1.74 Cr
r428049,1379 SQ.FT,₹ 2.03 Cr
r115417,515 SQ.FT,₹ 26.78 L
r115417,579 SQ.FT,₹ 30.11 L
r115417,746 SQ.FT,₹ 38.79 L
r115417,760 SQ.FT,₹ 39.52 L
r115417,941 SQ.FT,₹ 48.93 L
r115417,970 SQ.FT,₹ 50.44 L
r115417,1146 SQ.FT,₹ 59.59 L
r115417,1149 SQ.FT,₹ 59.75 L
r115417,1196 SQ.FT,₹ 62.19 L
r115417,1254 SQ.FT,₹ 65.21 L
r115417,1326 SQ.FT,₹ 68.95 L
r115417,1334 SQ.FT,₹ 69.37 L
r307547,591 SQ.FT,₹ 40.0 L
r307547,594 SQ.FT,₹ 41.0 L
r307547,598 SQ.FT,₹ 41.0 L
r307547,601 SQ.FT,₹ 41.0 L
r307547,1234 SQ.FT,Price on Request
r307547,1371 SQ.FT,Price on Request
r307547,1469 SQ.FT,Price on Request
r307547,1484 SQ.FT,Price on Request
r424428,1600 SQ.FT,₹ 1.25 Cr
r405940,3096 SQ.FT,Price on Request
r405940,3159 SQ.FT,Price on Request
r405940,3420 SQ.FT,Price on Request
r405940,3456 SQ.FT,Price on Request
r405940,3546 SQ.FT,Price on Request
r429137,1597 SQ.FT,₹ 81.49 L
r171493,2337 SQ.FT,₹ 1.58 Cr
r171493,3698 SQ.FT,₹ 2.5 Cr
r437986,574 SQ.FT,₹ 28.69 L
r437986,607 SQ.FT,₹ 30.34 L
r437986,655 SQ.FT,₹ 32.74 L
r437986,994 SQ.FT,₹ 49.69 L
r437986,1001 SQ.FT,₹ 50.04 L
r437986,1029 SQ.FT,₹ 51.44 L
r437986,1104 SQ.FT,₹ 55.19 L
r437986,1220 SQ.FT,₹ 60.99 L
r437986,1295 SQ.FT,₹ 64.74 L
r437986,1334 SQ.FT,₹ 66.69 L
r437986,1399 SQ.FT,₹ 69.94 L
r437986,1427 SQ.FT,₹ 71.34 L
r437986,1480 SQ.FT,₹ 73.99 L
r415896,1200 SQ.FT,₹ 84 L
r415896,1500 SQ.FT,₹ 1.1 Cr
r415896,1800 SQ.FT,₹ 1.26 Cr
r351243,1424 SQ.FT,Price on Request
r424144,464 SQ.FT,"₹ 45.99 L
i"
r424144,476 SQ.FT,"₹ 46.99 L
i"
r424144,710 SQ.FT,"₹ 68.99 L
i"
r424144,730 SQ.FT,"₹ 69.99 L
i"
r430231,532 SQ.FT,₹ 1.3 Cr
r430231,538 SQ.FT,₹ 1.31 Cr
r430231,546 SQ.FT,Price on Request
r430231,608 SQ.FT,₹ 1.48 Cr
r430231,654 SQ.FT,₹ 1.59 Cr
r430231,655 SQ.FT,Price on Request
r430231,658 SQ.FT,₹ 1.6 Cr
r430231,662 SQ.FT,₹ 1.61 Cr
r430231,677 SQ.FT,₹ 1.65 Cr
r430231,682 SQ.FT,₹ 1.66 Cr
r430231,704 SQ.FT,Price on Request
r430231,728 SQ.FT,Price on Request
r430231,744 SQ.FT,₹ 1.81 Cr
r430231,824 SQ.FT,Price on Request
r430231,843 SQ.FT,₹ 2.05 Cr
r430231,901 SQ.FT,Price on Request
r430231,922 SQ.FT,₹ 2.25 Cr
r430231,983 SQ.FT,Price on Request
r430231,1105 SQ.FT,₹ 2.69 Cr
r430231,1108 SQ.FT,Price on Request
r381980,1741 SQ.FT,Price on Request
r381980,2264 SQ.FT,Price on Request
r381980,3077 SQ.FT,Price on Request
r381980,2329 SQ.FT,Price on Request
r381980,3522 SQ.FT,Price on Request
r381980,2707 SQ.FT,Price on Request
r407396,1135 SQ.FT,₹ 80.58 L
r407396,1230 SQ.FT,₹ 87.32 L
r407396,1335 SQ.FT,₹ 94.77 L
r407396,1360 SQ.FT,₹ 96.55 L
r407396,1365 SQ.FT,₹ 96.9 L
r407396,1410 SQ.FT,₹ 1.0 Cr
r407396,1460 SQ.FT,₹ 1.04 Cr
r407396,1465 SQ.FT,₹ 1.04 Cr
r407396,1265 SQ.FT,₹ 89.8 L
r407396,1510 SQ.FT,₹ 1.07 Cr
r407396,1515 SQ.FT,₹ 1.08 Cr
r407396,1550 SQ.FT,₹ 1.1 Cr
r407396,1575 SQ.FT,₹ 1.12 Cr
r407396,1595 SQ.FT,₹ 1.13 Cr
r407396,1630 SQ.FT,₹ 1.16 Cr
r407396,1670 SQ.FT,₹ 1.19 Cr
r407396,1675 SQ.FT,₹ 1.19 Cr
r407396,1685 SQ.FT,₹ 1.2 Cr
r407396,1715 SQ.FT,₹ 1.22 Cr
r407396,1805 SQ.FT,₹ 1.28 Cr
r407396,1860 SQ.FT,₹ 1.32 Cr
r407396,1865 SQ.FT,₹ 1.32 Cr
r407396,1880 SQ.FT,₹ 1.33 Cr
r407396,1990 SQ.FT,₹ 1.41 Cr
r407396,2195 SQ.FT,₹ 1.56 Cr
r429985,1080 SQ.FT,Price on Request
r429985,1150 SQ.FT,₹ 32.19 L
r429985,1250 SQ.FT,₹ 34.99 L
r429985,1290 SQ.FT,₹ 36.11 L
r429985,1560 SQ.FT,₹ 43.66 L
r429985,1565 SQ.FT,₹ 43.8 L
r429985,1650 SQ.FT,₹ 46.18 L
r429985,1665 SQ.FT,₹ 46.6 L
r429985,1770 SQ.FT,₹ 49.54 L
r429985,1800 SQ.FT,₹ 50.38 L
r429985,1810 SQ.FT,₹ 50.66 L
r429985,1820 SQ.FT,₹ 50.94 L
r429985,2015 SQ.FT,₹ 56.4 L
r429462,800 SQ.FT,₹ 40 L
r429462,900 SQ.FT,₹ 48.0 L
r429462,1020 SQ.FT,₹ 49.99 L
r429462,1090 SQ.FT,₹ 54.99 L
r429462,1150 SQ.FT,₹ 60.0 L
r429462,1200 SQ.FT,₹ 64.99 L
r429462,1350 SQ.FT,₹ 70.0 L
r433763,784 SQ.FT,"₹ 3.92 Cr
i"
r433763,814 SQ.FT,"₹ 4.07 Cr
i"
r433763,873 SQ.FT,"₹ 4.32 Cr
i"
r433763,1103 SQ.FT,"₹ 5.59 Cr
i"
r433763,1201 SQ.FT,"₹ 6.06 Cr
i"
r433763,1266 SQ.FT,"₹ 6.36 Cr
i"
r433763,1698 SQ.FT,"₹ 8.73 Cr
i"
r433763,1997 SQ.FT,"₹ 10.35 Cr
i"
r324461,1022 SQ.FT,"₹ 60.28 L
i"
r324461,1040 SQ.FT,"₹ 61.29 L
i"
r324461,1064 SQ.FT,"₹ 64.76 L
i"
r324461,1154 SQ.FT,"₹ 69.97 L
i"
r324461,1380 SQ.FT,"₹ 83.07 L
i"
r324461,1390 SQ.FT,"₹ 83.65 L
i"
r324461,1394 SQ.FT,"₹ 83.88 L
i"
r324461,1395 SQ.FT,"₹ 83.94 L
i"
r324461,1423 SQ.FT,"₹ 85.56 L
i"
r324461,1426 SQ.FT,"₹ 85.74 L
i"
r324461,1439 SQ.FT,"₹ 86.49 L
i"
r324461,1441 SQ.FT,"₹ 86.61 L
i"
r391059,665 SQ.FT,₹ 2.1 Cr
r391059,694 SQ.FT,₹ 2.2 Cr
r391059,746 SQ.FT,Price on Request
r391059,757 SQ.FT,Price on Request
r391059,980 SQ.FT,₹ 3.1 Cr
r391059,1085 SQ.FT,Price on Request
r391059,1336 SQ.FT,Price on Request
r391059,1507 SQ.FT,Price on Request
r419998,1640 SQ.FT,₹ 73.8 L
r419998,1755 SQ.FT,₹ 78.97 L
r419998,1765 SQ.FT,₹ 79.43 L
r419998,1800 SQ.FT,₹ 81.0 L
r419998,1825 SQ.FT,₹ 82.13 L
r419998,2100 SQ.FT,₹ 94.5 L
r432237,1328 SQ.FT,₹ 1.31 Cr
r432237,1497 SQ.FT,₹ 1.47 Cr
r432237,1583 SQ.FT,₹ 1.56 Cr
r433566,775 SQ.FT,₹ 54.24 L
r433566,832 SQ.FT,₹ 58.23 L
r433566,872 SQ.FT,₹ 61.03 L
r433566,960 SQ.FT,₹ 67.19 L
r433566,984 SQ.FT,₹ 68.87 L
r433566,1099 SQ.FT,₹ 76.92 L
r433566,1108 SQ.FT,₹ 77.55 L
r433566,1192 SQ.FT,₹ 83.43 L
r433566,1217 SQ.FT,₹ 85.18 L
r433566,1292 SQ.FT,₹ 90.43 L
r433566,1304 SQ.FT,₹ 91.27 L
r433566,1398 SQ.FT,₹ 97.85 L
r433566,1427 SQ.FT,₹ 99.88 L
r433566,1498 SQ.FT,₹ 1.05 Cr
r433566,1514 SQ.FT,₹ 1.06 Cr
r433566,1550 SQ.FT,₹ 1.08 Cr
r433566,1604 SQ.FT,₹ 1.12 Cr
r433566,1692 SQ.FT,₹ 1.18 Cr
r433566,1733 SQ.FT,₹ 1.21 Cr
r433566,1779 SQ.FT,₹ 1.25 Cr
r433566,1813 SQ.FT,₹ 1.27 Cr
r433566,1868 SQ.FT,₹ 1.31 Cr
r433566,2000 SQ.FT,₹ 1.4 Cr
r433566,2182 SQ.FT,₹ 1.53 Cr
r433566,2365 SQ.FT,₹ 1.66 Cr
r433566,2576 SQ.FT,₹ 1.8 Cr
r433566,2729 SQ.FT,₹ 1.91 Cr
r431598,995 SQ.FT,₹ 32.84 L
r431598,1050 SQ.FT,₹ 34.65 L
r431598,1051 SQ.FT,₹ 34.68 L
r431598,1087 SQ.FT,₹ 35.87 L
r431598,1088 SQ.FT,₹ 35.9 L
r431598,1095 SQ.FT,₹ 36.14 L
r431598,1131 SQ.FT,₹ 37.32 L
r432910,968 SQ.FT,₹ 52.76 L
r432910,1006 SQ.FT,₹ 54.83 L
r432910,1035 SQ.FT,₹ 56.41 L
r432910,1252 SQ.FT,₹ 68.23 L
r432910,1256 SQ.FT,₹ 68.45 L
r432910,1375 SQ.FT,₹ 74.94 L
r417911,656 SQ.FT,₹ 72.0 L
r417911,691 SQ.FT,₹ 80.5 L
r417911,935 SQ.FT,₹ 1.02 Cr
r417911,944 SQ.FT,₹ 1.03 Cr
r417911,975 SQ.FT,₹ 1.09 Cr
r417911,983 SQ.FT,₹ 1.1 Cr
r417911,1007 SQ.FT,₹ 1.17 Cr
r417911,1016 SQ.FT,₹ 1.18 Cr
r417911,1033 SQ.FT,₹ 1.26 Cr
r417911,1042 SQ.FT,₹ 1.27 Cr
r435921,1265 SQ.FT,₹ 1.55 Cr
r435921,1840 SQ.FT,₹ 1.93 Cr
r346853,352 SQ.FT,Price on Request
r346853,362 SQ.FT,Price on Request
r346853,380 SQ.FT,Price on Request
r346853,392 SQ.FT,Price on Request
r346853,503 SQ.FT,Price on Request
r346853,515 SQ.FT,Price on Request
r346853,523 SQ.FT,Price on Request
r255783,1050 SQ.FT,₹ 85.05 L
r255783,1075 SQ.FT,Price on Request
r255783,1090 SQ.FT,Price on Request
r255783,1500 SQ.FT,Price on Request
r123445,1085 SQ.FT,Price on Request
r123445,1095 SQ.FT,Price on Request
r123445,1395 SQ.FT,Price on Request
r123445,1750 SQ.FT,₹ 2.45 Cr
r123445,2190 SQ.FT,₹ 3.07 Cr
r123445,2460 SQ.FT,₹ 3.44 Cr
r123445,5705 SQ.FT,Price on Request
r123445,3220 SQ.FT,₹ 4.51 Cr
r123445,7415 SQ.FT,Price on Request
r382996,409 SQ.FT,₹ 57.75 L
r382996,411 SQ.FT,Price on Request
r382996,421 SQ.FT,Price on Request
r382996,424 SQ.FT,Price on Request
r382996,435 SQ.FT,Price on Request
r382996,551 SQ.FT,Price on Request
r382996,552 SQ.FT,Price on Request
r382996,557 SQ.FT,Price on Request
r382996,559 SQ.FT,Price on Request
r382996,575 SQ.FT,Price on Request
r382996,582 SQ.FT,Price on Request
r382996,604 SQ.FT,₹ 85.38 L
r382996,609 SQ.FT,Price on Request
r382996,611 SQ.FT,Price on Request
r382996,632 SQ.FT,Price on Request
r382996,638 SQ.FT,Price on Request
r382996,641 SQ.FT,Price on Request
r382996,674 SQ.FT,Price on Request
r382996,676 SQ.FT,Price on Request
r382996,929 SQ.FT,Price on Request
r418017,1265 SQ.FT,₹ 1.55 Cr
r418017,1840 SQ.FT,₹ 1.93 Cr
r7894,1075 SQ.FT,₹ 96.75 L
r7894,1290 SQ.FT,₹ 1.16 Cr
r7894,1675 SQ.FT,₹ 1.51 Cr
r7894,1875 SQ.FT,₹ 1.69 Cr
r7894,2175 SQ.FT,₹ 1.96 Cr
r7894,2790 SQ.FT,₹ 2.51 Cr
r394731,695 SQ.FT,₹ 3.18 Cr
r394731,712 SQ.FT,₹ 3.26 Cr
r394731,768 SQ.FT,₹ 3.51 Cr
r394731,797 SQ.FT,₹ 3.65 Cr
r394731,817 SQ.FT,₹ 3.74 Cr
r394731,995 SQ.FT,₹ 4.55 Cr
r394731,1041 SQ.FT,₹ 4.76 Cr
r394731,1046 SQ.FT,₹ 4.78 Cr
r394731,1220 SQ.FT,₹ 5.58 Cr
r389418,618 SQ.FT,₹ 2.09 Cr
r389418,620 SQ.FT,Price on Request
r389418,720 SQ.FT,Price on Request
r389418,850 SQ.FT,Price on Request
r389418,948 SQ.FT,₹ 3.21 Cr
r389418,1070 SQ.FT,Price on Request
r429468,2544 SQ.FT,₹ 1.58 Cr
r429468,2565 SQ.FT,₹ 1.59 Cr
r429468,2607 SQ.FT,₹ 1.62 Cr
r429468,2666 SQ.FT,₹ 1.65 Cr
r429468,3253 SQ.FT,₹ 2.02 Cr
r429468,3255 SQ.FT,₹ 2.02 Cr
r429468,3256 SQ.FT,₹ 2.02 Cr
r429468,3277 SQ.FT,₹ 2.03 Cr
r142535,1147 SQ.FT,₹ 57.92 L
r142535,1263 SQ.FT,₹ 63.78 L
r142535,1265 SQ.FT,₹ 63.88 L
r142535,1267 SQ.FT,₹ 63.98 L
r142535,1152 SQ.FT,₹ 68.18 L
r142535,1261 SQ.FT,₹ 74.63 L
r142535,1149 SQ.FT,₹ 75.0 L
r142535,1250 SQ.FT,₹ 75 L
r142535,1295 SQ.FT,₹ 76.64 L
r142535,1268 SQ.FT,₹ 75.04 L
r142535,1284 SQ.FT,₹ 75.99 L
r142535,1357 SQ.FT,₹ 80.31 L
r142535,1361 SQ.FT,₹ 80.54 L
r142535,1367 SQ.FT,₹ 84.99 L
r142535,1441 SQ.FT,₹ 72.77 L
r142535,1463 SQ.FT,₹ 73.88 L
r142535,1468 SQ.FT,₹ 86.88 L
r391740,2209 SQ.FT,"₹ 2.88 Cr
i"
r429636,741 SQ.FT,₹ 37.04 L
r429636,1551 SQ.FT,₹ 77.53 L
r410064,158 SQ.YD,Price on Request
r410064,204 SQ.YD,Price on Request
r428412,2700 SQ.FT,₹ 4.59 Cr
