XID,Project Name,Unit Type,Area,Price
R423472,Baashyaam The Peak,2 BHK 1346 Sq. Ft. Apartment,1346 Sq. Ft.,Rs 2.40 Cr
R423472,Baashyaam The Peak,3 BHK 1610 Sq. Ft. Apartment,1610 Sq. Ft.,Rs 2.86 Cr
R423472,Baashyaam The Peak,3 BHK 1992 Sq. Ft. Apartment,1992 Sq. Ft.,Rs 3.56 Cr
R423472,Baashyaam The Peak,4 BHK 2715 Sq. Ft. Apartment,2715 Sq. Ft.,Rs 4.76 Cr
R425850,Gajanan Bunglows,3 BHK 2358 Sq. Ft. Villa,2358 Sq. Ft.,Rs 76.00 Lac
R425850,Gajanan Bunglows,4 BHK 2916 Sq. Ft. Villa,2916 Sq. Ft.,Rs 1.20 Cr
R389272,Casagrand Aquene,1 BHK 519 Sq. Ft. Apartment,519 Sq. Ft.,Rs 22.57 Lac
R389272,Casagrand Aquene,1 BHK 816 Sq. Ft. Apartment,816 Sq. Ft.,Rs 35.49 Lac
R389272,Casagrand Aquene,2 BHK 1055 Sq. Ft. Apartment,1055 Sq. Ft.,Rs 45.88 Lac
R389272,Casagrand Aquene,2 BHK 1260 Sq. Ft. Apartment,1260 Sq. Ft.,Rs 54.80 Lac
R389272,Casagrand Aquene,3 BHK 1481 Sq. Ft. Apartment,1481 Sq. Ft.,Rs 64.41 Lac
R389272,Casagrand Aquene,3 BHK 1550 Sq. Ft. Apartment,1550 Sq. Ft.,Rs 67.41 Lac
R274711,Renaissance Reserva,2 BHK 1230 Sq. Ft. Apartment,786 Sq. Ft.,Rs 1.10 Cr
R274711,Renaissance Reserva,3 BHK 1505 Sq. Ft. Apartment,995 Sq. Ft.,Rs 1.35 Cr
R274711,Renaissance Reserva,3 BHK 1550 Sq. Ft. Apartment,995 Sq. Ft.,Rs 1.39 Cr
R274711,Renaissance Reserva,3 BHK 1645 Sq. Ft. Apartment,1039 Sq. Ft.,Rs 1.47 Cr
R410244,Sapthagiri Sandalwoods,2 BHK 1153 Sq. Ft. Apartment,1153 Sq. Ft.,Rs 83.02 Lac
R410244,Sapthagiri Sandalwoods,2 BHK 1314 Sq. Ft. Apartment,1314 Sq. Ft.,Rs 94.61 Lac
R410244,Sapthagiri Sandalwoods,3 BHK 1483 Sq. Ft. Apartment,1483 Sq. Ft.,Rs 1.07 Cr
R410244,Sapthagiri Sandalwoods,3 BHK 1768 Sq. Ft. Apartment,1768 Sq. Ft.,Rs 1.27 Cr
R417559,Adani Augusta,3 BHK 1117 Sq. Ft. Apartment,1117 Sq. Ft.,Rs 1.12 Cr
R417559,Adani Augusta,3 BHK 1419 Sq. Ft. Apartment,1419 Sq. Ft.,Rs 1.42 Cr
R427054,Yash Anjaneya Crest,3 BHK 1141 Sq. Ft. Apartment,1141 Sq. Ft.,Rs 1.37 Cr
R427054,Yash Anjaneya Crest,4 BHK 1660 Sq. Ft. Apartment,1660 Sq. Ft.,Rs 2.00 Cr
R427054,Yash Anjaneya Crest,4 BHK 1709 Sq. Ft. Apartment,1709 Sq. Ft.,Rs 2.06 Cr
R411353,Natural Quest,3 BHK 1110 Sq. Ft. Apartment,1110 Sq. Ft.,Rs 1.36 Cr
R411353,Natural Quest,3 BHK 1121 Sq. Ft. Apartment,1121 Sq. Ft.,Rs 1.37 Cr
R411353,Natural Quest,4 BHK 1386 Sq. Ft. Apartment,1386 Sq. Ft.,Rs 1.65 Cr
R431636,Eden Solaris Shalimar,2 BHK 630 Sq. Ft. Apartment,630 Sq. Ft.,Rs 41.51 Lac
R431636,Eden Solaris Shalimar,2 BHK 755 Sq. Ft. Apartment,755 Sq. Ft.,Rs 49.75 Lac
R431636,Eden Solaris Shalimar,3 BHK 905 Sq. Ft. Apartment,905 Sq. Ft.,Rs 59.63 Lac
R431636,Eden Solaris Shalimar,3 BHK 1070 Sq. Ft. Apartment,1070 Sq. Ft.,Rs 70.50 Lac
R373148,Oberoi Elysian Tower A,3 BHK 1736 Sq. Ft. Apartment,1736 Sq. Ft.,Rs 5.81 Cr
R373148,Oberoi Elysian Tower A,3 BHK 1872 Sq. Ft. Apartment,1872 Sq. Ft.,Rs 6.26 Cr
R373148,Oberoi Elysian Tower A,3 BHK 1708 Sq. Ft. Apartment,1708 Sq. Ft.,Rs 5.71 Cr
R373148,Oberoi Elysian Tower A,4 BHK 2400 Sq. Ft. Apartment,2400 Sq. Ft.,Rs 8.03 Cr
R373148,Oberoi Elysian Tower A,4 BHK 2538 Sq. Ft. Apartment,2538 Sq. Ft.,Rs 8.49 Cr
R373148,Oberoi Elysian Tower A,4 BHK 3047 Sq. Ft. Apartment,3047 Sq. Ft.,Rs 10.20 Cr
R156477,Tilottama Natural City,2 BHK 778 Sq. Ft. Apartment,778 Sq. Ft.,Rs 26.90 Lac
R156477,Tilottama Natural City,2 BHK 960 Sq. Ft. Apartment,960 Sq. Ft.,Rs 33.20 Lac
R156477,Tilottama Natural City,3 BHK 1185 Sq. Ft. Apartment,1185 Sq. Ft.,Rs 40.98 Lac
R156477,Tilottama Natural City,3 BHK 1365 Sq. Ft. Apartment,1365 Sq. Ft.,Rs 47.20 Lac
R403616,DS Max Shresta,2 BHK 1083 Sq. Ft. Apartment,611 Sq. Ft.,Rs 64.98 Lac
R403616,DS Max Shresta,2 BHK 1129 Sq. Ft. Apartment,733 Sq. Ft.,Rs 67.74 Lac
R403616,DS Max Shresta,3 BHK 1237 Sq. Ft. Apartment,804 Sq. Ft.,Rs 74.22 Lac
R403616,DS Max Shresta,3 BHK 1578 Sq. Ft. Apartment,856 Sq. Ft.,Rs 94.68 Lac
R432912,Sri Jaishanthi Tejas,2 BHK 809 Sq. Ft. Apartment,809 Sq. Ft.,Price on Request
R415490,Sristi SR Haven,2 BHK 1038 Sq. Ft. Apartment,1038 Sq. Ft.,Price on Request
R415490,Sristi SR Haven,2 BHK 1255 Sq. Ft. Apartment,1255 Sq. Ft.,Price on Request
R415490,Sristi SR Haven,3 BHK 1477 Sq. Ft. Apartment,1477 Sq. Ft.,Price on Request
R415490,Sristi SR Haven,3 BHK 1730 Sq. Ft. Apartment,1730 Sq. Ft.,Price on Request
R398157,Mittal Urna 71P,2 BHK 786 Sq. Ft. Apartment,786 Sq. Ft.,Rs 2.30 Cr
R398157,Mittal Urna 71P,2 BHK 721 Sq. Ft. Apartment,721 Sq. Ft.,Rs 2.11 Cr
R398157,Mittal Urna 71P,3 BHK 964 Sq. Ft. Apartment,964 Sq. Ft.,Rs 2.82 Cr
R385320,Glentree Pharma County,1485 Sq. Ft. Plot,1485 Sq. Ft.,Rs 16.50 Lac
R385320,Glentree Pharma County,5742 Sq. Ft. Plot,5742 Sq. Ft.,Rs 63.80 Lac
R309295,Nandi Brindavan Uttarahalli,3 BHK 1550 Sq. Ft. Apartment,845 Sq. Ft.,Rs 1.55 Cr
R309295,Nandi Brindavan Uttarahalli,3 BHK 2050 Sq. Ft. Apartment,2050 Sq. Ft.,Rs 2.05 Cr
R379727,Gothic Pentagon Clouds,2 BHK 1305 Sq. Ft. Apartment,1305 Sq. Ft.,Rs 78.30 Lac
R379727,Gothic Pentagon Clouds,3 BHK 1625 Sq. Ft. Apartment,1625 Sq. Ft.,Rs 97.50 Lac
R379727,Gothic Pentagon Clouds,3 BHK 2320 Sq. Ft. Apartment,2320 Sq. Ft.,Rs 1.39 Cr
R32486,Sunteck Signia Isles,4 BHK 3386 Sq. Ft. Apartment,3386 Sq. Ft.,Rs 17.12 Cr
R32486,Sunteck Signia Isles,5 BHK 4019 Sq. Ft. Apartment,4019 Sq. Ft.,Rs 20.32 Cr
R421347,BCM Panache,3 BHK 1729 Sq. Ft. Apartment,1729 Sq. Ft.,Rs 1.80 Cr
R421347,BCM Panache,3 BHK 2049 Sq. Ft. Apartment,2049 Sq. Ft.,Rs 2.13 Cr
R421347,BCM Panache,4 BHK 4045 Sq. Ft. Apartment,4045 Sq. Ft.,Rs 4.21 Cr
R426929,Green Edge Signature,2 BHK 1280 Sq. Ft. Apartment,1280 Sq. Ft.,Rs 1.14 Cr
R426929,Green Edge Signature,2 BHK 1435 Sq. Ft. Apartment,1435 Sq. Ft.,Rs 1.28 Cr
R426929,Green Edge Signature,3 BHK 1640 Sq. Ft. Apartment,1640 Sq. Ft.,Rs 1.46 Cr
R426929,Green Edge Signature,3 BHK 1880 Sq. Ft. Apartment,1880 Sq. Ft.,Rs 1.67 Cr
R426929,Green Edge Signature,4 BHK 2345 Sq. Ft. Apartment,2345 Sq. Ft.,Rs 2.09 Cr

R435870,RK Vaishnavi Icon,1 BHK 445 Sq. Ft. Apartment,445 Sq. Ft.,Rs 48.21 Lac
R435870,RK Vaishnavi Icon,1 BHK 458 Sq. Ft. Apartment,458 Sq. Ft.,Rs 49.62 Lac
R435870,RK Vaishnavi Icon,2 BHK 686 Sq. Ft. Apartment,686 Sq. Ft.,Rs 74.32 Lac
R435870,RK Vaishnavi Icon,2 BHK 693 Sq. Ft. Apartment,693 Sq. Ft.,Rs 75.08 Lac
R275013,PC Amansara,1200 Sq. Ft. Plot,1200 Sq. Ft.,Price on Request
R33782,Salarpuria Sattva Magnificia,3 BHK 2186 Sq. Ft. Apartment,2186 Sq. Ft.,Rs 2.08 Cr
R33782,Salarpuria Sattva Magnificia,3 BHK 2425 Sq. Ft. Apartment,2425 Sq. Ft.,Rs 2.30 Cr
R33782,Salarpuria Sattva Magnificia,4 BHK 4050 Sq. Ft. Penthouse,4050 Sq. Ft.,Rs 4.23 Cr
R33782,Salarpuria Sattva Magnificia,4 BHK 4010 Sq. Ft. Penthouse,4010 Sq. Ft.,Rs 4.19 Cr
R428601,Kochar Jewel,2 BHK 1416 Sq. Ft. Apartment,1416 Sq. Ft.,Rs 1.84 Cr
R428601,Kochar Jewel,2 BHK 1540 Sq. Ft. Apartment,1540 Sq. Ft.,Rs 2.00 Cr
R428601,Kochar Jewel,3 BHK 1805 Sq. Ft. Apartment,1805 Sq. Ft.,Rs 2.35 Cr
R428601,Kochar Jewel,3 BHK 1916 Sq. Ft. Apartment,1916 Sq. Ft.,Rs 2.49 Cr
R428601,Kochar Jewel,4 BHK 2324 Sq. Ft. Apartment,2324 Sq. Ft.,Rs 3.02 Cr
R428601,Kochar Jewel,4 BHK 2433 Sq. Ft. Apartment,2433 Sq. Ft.,Rs 3.16 Cr
R399974,Royal Courtyard 62,200 Sq. Ft. Retail Shop,200 Sq. Ft.,Rs 54.00 Lac
R399974,Royal Courtyard 62,660 Sq. Ft. Retail Shop,660 Sq. Ft.,Rs 1.78 Cr
R417017,Casagrand Suncity,2 BHK 1063 Sq. Ft. Apartment,1063 Sq. Ft.,Rs 46.23 Lac
R417017,Casagrand Suncity,2 BHK 1196 Sq. Ft. Apartment,1196 Sq. Ft.,Rs 52.01 Lac
R417017,Casagrand Suncity,3 BHK 1328 Sq. Ft. Apartment,1328 Sq. Ft.,Rs 57.75 Lac
R417017,Casagrand Suncity,3 BHK 2053 Sq. Ft. Apartment,2053 Sq. Ft.,Rs 89.28 Lac
R417017,Casagrand Suncity,4 BHK 2573 Sq. Ft. Apartment,2573 Sq. Ft.,Rs 1.17 Cr
R385044,Tilottama Natural City,2 BHK 778 Sq. Ft. Apartment,778 Sq. Ft.,Rs 26.90 Lac
R385044,Tilottama Natural City,2 BHK 960 Sq. Ft. Apartment,960 Sq. Ft.,Rs 33.20 Lac
R385044,Tilottama Natural City,3 BHK 1185 Sq. Ft. Apartment,1185 Sq. Ft.,Rs 40.98 Lac
R385044,Tilottama Natural City,3 BHK 1365 Sq. Ft. Apartment,1365 Sq. Ft.,Rs 47.20 Lac
R399946,Rudra Triveni Heights,3 BHK 962 Sq. Ft. Apartment,962 Sq. Ft.,Price on Request
R342545,NC Lilly Flower,2 BHK 1093 Sq. Ft. Apartment,1093 Sq. Ft.,Rs 48.09 Lac
R426644,BPTP The Amaario,4 BHK 3640 Sq. Ft. Apartment,3640 Sq. Ft.,Rs 6.28 Cr
R426644,BPTP The Amaario,4 BHK 3680 Sq. Ft. Apartment,3680 Sq. Ft.,Rs 6.35 Cr
R432274,Ramaniyam Sri Vaikuntam,2 BHK 716 Sq. Ft. Apartment,716 Sq. Ft.,Rs 1.37 Cr
R432274,Ramaniyam Sri Vaikuntam,3 BHK 883 Sq. Ft. Apartment,883 Sq. Ft.,Rs 1.69 Cr
R432274,Ramaniyam Sri Vaikuntam,3 BHK 1170 Sq. Ft. Apartment,1170 Sq. Ft.,Rs 2.24 Cr
R411033,Divine Newquay,2 BHK 693 Sq. Ft. Apartment,693 Sq. Ft.,Rs 61.00 Lac
R411033,Divine Newquay,2 BHK 793 Sq. Ft. Apartment,793 Sq. Ft.,Rs 69.80 Lac
R197671,Tru Windchimes,1 BHK 620 Sq. Ft. Apartment,620 Sq. Ft.,Rs 68.20 Lac
R197671,Tru Windchimes,2 BHK 1035 Sq. Ft. Apartment,1035 Sq. Ft.,Rs 1.14 Cr
R197671,Tru Windchimes,2 BHK 1150 Sq. Ft. Apartment,1150 Sq. Ft.,Rs 1.26 Cr
R197671,Tru Windchimes,3 BHK 1425 Sq. Ft. Apartment,1425 Sq. Ft.,Rs 1.57 Cr
R197671,Tru Windchimes,3 BHK 1650 Sq. Ft. Apartment,1650 Sq. Ft.,Rs 1.81 Cr
R324247,Puravankara Purva Zenium,2 BHK 1044 Sq. Ft. Apartment,1044 Sq. Ft.,Rs 1.45 Cr
R324247,Puravankara Purva Zenium,2 BHK 1204 Sq. Ft. Apartment,1204 Sq. Ft.,Rs 1.67 Cr
R324247,Puravankara Purva Zenium,2 BHK 1062 Sq. Ft. Apartment,1062 Sq. Ft.,Rs 1.48 Cr
R324247,Puravankara Purva Zenium,3 BHK 1331 Sq. Ft. Apartment,1331 Sq. Ft.,Rs 1.85 Cr
R324247,Puravankara Purva Zenium,3 BHK 1710 Sq. Ft. Apartment,1710 Sq. Ft.,Rs 2.38 Cr
R324247,Puravankara Purva Zenium,3 BHK 1231 Sq. Ft. Apartment,1231 Sq. Ft.,Rs 1.71 Cr
R324247,Puravankara Purva Zenium,3 BHK 1490 Sq. Ft. Apartment,1490 Sq. Ft.,Rs 2.07 Cr
R324247,Puravankara Purva Zenium,3 BHK 1320 Sq. Ft. Apartment,1320 Sq. Ft.,Rs 1.83 Cr
R428811,Drushika Imperial,800 Sq. Ft. Plot,800 Sq. Ft.,Price on Request
R428811,Drushika Imperial,1000 Sq. Ft. Plot,1000 Sq. Ft.,Price on Request
R428811,Drushika Imperial,1200 Sq. Ft. Plot,1200 Sq. Ft.,Price on Request
R428811,Drushika Imperial,1500 Sq. Ft. Plot,1500 Sq. Ft.,Price on Request
R428811,Drushika Imperial,2000 Sq. Ft. Plot,2000 Sq. Ft.,Price on Request
R397857,The Nest Craze,3 BHK 1310 Sq. Ft. Apartment,1310 Sq. Ft.,Rs 85.06 Lac
R397857,The Nest Craze,3 BHK 1500 Sq. Ft. Apartment,1500 Sq. Ft.,Rs 97.39 Lac
R411970,Map Anandgram,2 BHK 863 Sq. Ft. Apartment,863 Sq. Ft.,Price on Request
R411970,Map Anandgram,2 BHK 938 Sq. Ft. Apartment,938 Sq. Ft.,Price on Request
R411970,Map Anandgram,2 BHK 948 Sq. Ft. Apartment,948 Sq. Ft.,Price on Request
R411970,Map Anandgram,2 BHK 1073 Sq. Ft. Apartment,1073 Sq. Ft.,Price on Request
R411970,Map Anandgram,3 BHK 1242 Sq. Ft. Apartment,1242 Sq. Ft.,Price on Request
R411970,Map Anandgram,3 BHK 1344 Sq. Ft. Apartment,1344 Sq. Ft.,Price on Request
R415216,Sampada Central Residency,1560 Sq. Ft. Plot,1560 Sq. Ft.,Rs 34.66 Lac
R415216,Sampada Central Residency,2153 Sq. Ft. Plot,2153 Sq. Ft.,Rs 47.84 Lac
R412884,Olympia Panache,4 BHK 4623 Sq. Ft. Villa,-,Rs 3.57 Cr to 5.12 Cr
R412884,Olympia Panache,4 BHK 4729 Sq. Ft. Villa,-,Rs 3.57 Cr to 5.12 Cr
R412884,Olympia Panache,5 BHK 5677 Sq. Ft. Villa,-,Rs 3.57 Cr to 5.12 Cr
R412884,Olympia Panache,6 BHK 6789 Sq. Ft. Villa,-,Rs 3.57 Cr to 5.12 Cr
R399668,Chandrika Paradise,1157 Sq. Ft. Plot,1157 Sq. Ft.,Price on Request
R399668,Chandrika Paradise,2139 Sq. Ft. Plot,2139 Sq. Ft.,Price on Request
R433859,Brigade Residences,3 BHK 1798 Sq. Ft. Apartment,1121 Sq. Ft.,Rs 2.40 Cr
R433859,Brigade Residences,3 BHK 1820 Sq. Ft. Apartment,1128 Sq. Ft.,Rs 2.43 Cr
R433859,Brigade Residences,3 BHK 1938 Sq. Ft. Apartment,1172 Sq. Ft.,Rs 2.59 Cr
R379399,Salarpuria Sattva Ashraya,1 BHK 521 Sq. Ft. Apartment,339 Sq. Ft.,Rs 30.01 Lac
R379399,Salarpuria Sattva Ashraya,2 BHK 785 Sq. Ft. Apartment,516 Sq. Ft.,Rs 45.22 Lac
R379399,Salarpuria Sattva Ashraya,2 BHK 878 Sq. Ft. Apartment,587 Sq. Ft.,Rs 50.57 Lac
R379399,Salarpuria Sattva Ashraya,3 BHK 994 Sq. Ft. Apartment,646 Sq. Ft.,Rs 57.25 Lac
R428472,Casagrand Aria,1 BHK 526 Sq. Ft. Apartment,526 Sq. Ft.,Rs 24.15 Lac
R428472,Casagrand Aria,1 BHK 534 Sq. Ft. Apartment,534 Sq. Ft.,Rs 24.52 Lac
R428472,Casagrand Aria,2 BHK 828 Sq. Ft. Apartment,828 Sq. Ft.,Rs 38.02 Lac
R428472,Casagrand Aria,2 BHK 1008 Sq. Ft. Apartment,1008 Sq. Ft.,Rs 46.29 Lac
R74173,Oberoi Sky City,3 BHK 1094 Sq. Ft. Apartment,1094 Sq. Ft.,Rs 2.60 Cr
R74173,Oberoi Sky City,3 BHK 1073 Sq. Ft. Apartment,1073 Sq. Ft.,Rs 2.55 Cr
R74173,Oberoi Sky City,3 BHK 1321 Sq. Ft. Apartment,1321 Sq. Ft.,Rs 3.14 Cr
R384811,VTP Codename Skylights,2 BHK 610 Sq. Ft. Apartment,610 Sq. Ft.,Rs 52.17 L
R384811,VTP Codename Skylights,2 BHK 717 Sq. Ft. Apartment,717 Sq. Ft.,Rs 61.33 L
R384811,VTP Codename Skylights,3 BHK 1115 Sq. Ft. Apartment,1115 Sq. Ft.,Rs 95.37 L
R384811,VTP Codename Skylights,3 BHK 985 Sq. Ft. Apartment,985 Sq. Ft.,Rs 84.25 L
R436837,Casagrand Florella Phase 2,3 BHK 1712 Sq. Ft. Villa,1712 Sq. Ft.,Rs 98.30 Lac
R436837,Casagrand Florella Phase 2,4 BHK 1954 Sq. Ft. Villa,1954 Sq. Ft.,Rs 1.33 Cr
R436837,Casagrand Florella Phase 2,4 BHK 1981 Sq. Ft. Villa,1981 Sq. Ft.,Rs 1.33 Cr
R47302,M2K Corporate Park Shopping Plaza,1900 Sq. Ft. Retail Shop,1900 Sq. Ft.,Price on Request
R432101,Little Earth Masulkar City,2 BHK 580 Sq. Ft. Apartment,580 Sq. Ft.,Rs 50.94 L
R432101,Little Earth Masulkar City,2 BHK 815 Sq. Ft. Apartment,815 Sq. Ft.,Rs 71.58 L
R432101,Little Earth Masulkar City,3 BHK 1024 Sq. Ft. Apartment,1024 Sq. Ft.,Rs 89.94 L
R432101,Little Earth Masulkar City,3 BHK 1074 Sq. Ft. Apartment,1074 Sq. Ft.,Rs 94.34 L
R376037,Unitech Harmony,2 BHK 1724 Sq. Ft. Apartment,1724 Sq. Ft.,Rs 1.38 Cr
R376037,Unitech Harmony,2 BHK 1742 Sq. Ft. Apartment,1742 Sq. Ft.,Rs 1.39 Cr
R376037,Unitech Harmony,2 BHK 1759 Sq. Ft. Apartment,1759 Sq. Ft.,Rs 1.41 Cr
R376037,Unitech Harmony,3 BHK 2471 Sq. Ft. Apartment,2471 Sq. Ft.,Rs 1.98 Cr
R376037,Unitech Harmony,3 BHK 2472 Sq. Ft. Apartment,2472 Sq. Ft.,Rs 1.98 Cr
R376037,Unitech Harmony,3 BHK 2534 Sq. Ft. Apartment,2534 Sq. Ft.,Rs 2.03 Cr
R376037,Unitech Harmony,3 BHK 2599 Sq. Ft. Apartment,2599 Sq. Ft.,Rs 2.08 Cr
R376037,Unitech Harmony,3 BHK 2644 Sq. Ft. Apartment,2644 Sq. Ft.,Rs 2.12 Cr
R376037,Unitech Harmony,3 BHK 2680 Sq. Ft. Apartment,2680 Sq. Ft.,Rs 2.15 Cr
R376037,Unitech Harmony,3 BHK 2699 Sq. Ft. Apartment,2699 Sq. Ft.,Rs 2.16 Cr
R376037,Unitech Harmony,3 BHK 3150 Sq. Ft. Apartment,3150 Sq. Ft.,Rs 2.52 Cr
R376037,Unitech Harmony,3 BHK 2628 Sq. Ft. Apartment,2628 Sq. Ft.,Rs 2.10 Cr
R376037,Unitech Harmony,4 BHK 3329 Sq. Ft. Apartment,3329 Sq. Ft.,Rs 2.67 Cr
R376037,Unitech Harmony,4 BHK 3331 Sq. Ft. Apartment,3331 Sq. Ft.,Rs 2.67 Cr
R379387,Bhartiya Nikoo Homes,1 BHK 620 Sq. Ft. Apartment,620 Sq. Ft.,Rs 46.13 L
R379387,Bhartiya Nikoo Homes,1 BHK 933 Sq. Ft. Apartment,933 Sq. Ft.,Rs 69.42 L
R379387,Bhartiya Nikoo Homes,1 BHK 934 Sq. Ft. Apartment,934 Sq. Ft.,Rs 69.49 L
R379387,Bhartiya Nikoo Homes,2 BHK 1056 Sq. Ft. Apartment,1056 Sq. Ft.,Rs 78.57 L
R379387,Bhartiya Nikoo Homes,2 BHK 1059 Sq. Ft. Apartment,1059 Sq. Ft.,Rs 78.80 L
R379387,Bhartiya Nikoo Homes,2 BHK 1098 Sq. Ft. Apartment,1098 Sq. Ft.,Rs 81.70 L
R379387,Bhartiya Nikoo Homes,2 BHK 1265 Sq. Ft. Apartment,1265 Sq. Ft.,Rs 94.12 L
R379387,Bhartiya Nikoo Homes,2 BHK 1983 Sq. Ft. Apartment,1983 Sq. Ft.,Rs 1.47 Cr
R379387,Bhartiya Nikoo Homes,3 BHK 1768 Sq. Ft. Apartment,1768 Sq. Ft.,Rs 1.31 Cr
R379387,Bhartiya Nikoo Homes,3 BHK 1917 Sq. Ft. Apartment,1917 Sq. Ft.,Rs 1.42 Cr
R379387,Bhartiya Nikoo Homes,3 BHK 1952 Sq. Ft. Penthouse,1952 Sq. Ft.,Rs 1.45 Cr
R379387,Bhartiya Nikoo Homes,3 BHK 1959 Sq. Ft. Penthouse,1959 Sq. Ft.,Rs 1.45 Cr
R379387,Bhartiya Nikoo Homes,3 BHK 2107 Sq. Ft. Penthouse,2107 Sq. Ft.,Rs 1.56 Cr
R379387,Bhartiya Nikoo Homes,3 BHK 1595 Sq. Ft. Apartment,1595 Sq. Ft.,Rs 1.18 Cr
R379387,Bhartiya Nikoo Homes,4 BHK 2673 Sq. Ft. Apartment,2673 Sq. Ft.,Rs 1.98 Cr
R379387,Bhartiya Nikoo Homes,4 BHK 3529 Sq. Ft. Apartment,3529 Sq. Ft.,Rs 2.62 Cr
R379387,Bhartiya Nikoo Homes,4 BHK 3616 Sq. Ft. Apartment,3616 Sq. Ft.,Rs 2.69 Cr
R423386,Chitrapatjanak Dadasaheb Phalke Township,1 BHK 312 Sq. Ft. Apartment,312 Sq. Ft.,Rs 10.50 Lac
R379234,Sri Vathsa Sterling Abode,2 BHK 1176 Sq. Ft. Apartment,1176 Sq. Ft.,Rs 56.07 L
R379234,Sri Vathsa Sterling Abode,2 BHK 1297 Sq. Ft. Apartment,1297 Sq. Ft.,Rs 61.84 L
R379234,Sri Vathsa Sterling Abode,3 BHK 1545 Sq. Ft. Apartment,1545 Sq. Ft.,Rs 73.66 L
R379234,Sri Vathsa Sterling Abode,3 BHK 1697 Sq. Ft. Apartment,1697 Sq. Ft.,Rs 80.91 L
R372347,DS MAX Sahara,2 BHK 1000 Sq. Ft. Apartment,1000 Sq. Ft.,Rs 60.00 Lac
R372347,DS MAX Sahara,2 BHK 1271 Sq. Ft. Apartment,1271 Sq. Ft.,Rs 76.26 Lac
R372347,DS MAX Sahara,3 BHK 1389 Sq. Ft. Apartment,1389 Sq. Ft.,Rs 83.34 Lac
R372347,DS MAX Sahara,3 BHK 1652 Sq. Ft. Apartment,1652 Sq. Ft.,Rs 99.12 Lac
R378411,Ecolife Eon Akash,2 BHK 1235 Sq. Ft. Apartment,1235 Sq. Ft.,Rs 1.19 Cr
R378411,Ecolife Eon Akash,2 BHK 1378 Sq. Ft. Apartment,1378 Sq. Ft.,Rs 1.32 Cr
R378411,Ecolife Eon Akash,3 BHK 1415 Sq. Ft. Apartment,1415 Sq. Ft.,Rs 1.36 Cr
R378411,Ecolife Eon Akash,3 BHK 1737 Sq. Ft. Apartment,1737 Sq. Ft.,Rs 1.67 Cr
R402731,MVV GV The Grand,3 BHK 1390 Sq. Ft. Apartment,1390 Sq. Ft.,Rs 76.50 Lac
R402731,MVV GV The Grand,3 BHK 2090 Sq. Ft. Apartment,2090 Sq. Ft.,Rs 1.15 Cr
R430181,Aditya Central Park,1 BHK 504 Sq. Ft. Apartment,504 Sq. Ft.,Price on Request
R430181,Aditya Central Park,2 BHK 648 Sq. Ft. Apartment,648 Sq. Ft.,Price on Request
R430181,Aditya Central Park,2 BHK 688 Sq. Ft. Apartment,688 Sq. Ft.,Price on Request
R233764,Shapearth Raaga,2 BHK 1200 Sq. Ft. Apartment,752 Sq. Ft.,Rs 70.05 Lac
R233764,Shapearth Raaga,2 BHK 1290 Sq. Ft. Apartment,854 Sq. Ft.,Rs 75.30 Lac
R233764,Shapearth Raaga,2 BHK 1300 Sq. Ft. Apartment,859 Sq. Ft.,Rs 75.88 Lac
R233764,Shapearth Raaga,2 BHK 1400 Sq. Ft. Apartment,918 Sq. Ft.,Rs 81.72 Lac
R233764,Shapearth Raaga,3 BHK 1640 Sq. Ft. Apartment,1109 Sq. Ft.,Rs 95.73 Lac
R233764,Shapearth Raaga,3 BHK 1460 Sq. Ft. Apartment,958 Sq. Ft.,Rs 85.22 Lac
R233764,Shapearth Raaga,3 BHK 1571 Sq. Ft. Apartment,1084 Sq. Ft.,Rs 91.70 Lac
R233764,Shapearth Raaga,3 BHK 1706 Sq. Ft. Apartment,1133 Sq. Ft.,Rs 99.58 Lac
R332507,Godrej 24 Sarjapur,1 BHK 721 Sq. Ft. Apartment,721 Sq. Ft.,Rs 46.75 L
R332507,Godrej 24 Sarjapur,2 BHK 1114 Sq. Ft. Apartment,1114 Sq. Ft.,Rs 72.24 L
R332507,Godrej 24 Sarjapur,2 BHK 1131 Sq. Ft. Apartment,763 Sq. Ft.,Rs 73.34 L
R332507,Godrej 24 Sarjapur,3 BHK 1544 Sq. Ft. Apartment,1023 Sq. Ft.,Rs 1.00 Cr
R388431,Mahaveer Crystal Garden,3 BHK 1640 Sq. Ft. Apartment,1640 Sq. Ft.,Rs 1.39 Cr
R388431,Mahaveer Crystal Garden,3 BHK 2680 Sq. Ft. Apartment,2680 Sq. Ft.,Rs 2.28 Cr
R388431,Mahaveer Crystal Garden,4 BHK 4550 Sq. Ft. Apartment,4550 Sq. Ft.,Rs 3.87 Cr
R388431,Mahaveer Crystal Garden,4 BHK 5345 Sq. Ft. Apartment,5345 Sq. Ft.,Rs 4.54 Cr
R430928,Zodiac Anjaneshwar,1 BHK 460 Sq. Ft. Apartment,460 Sq. Ft.,Rs 2.15 Cr
R430928,Zodiac Anjaneshwar,2 BHK 740 Sq. Ft. Apartment,740 Sq. Ft.,Rs 3.46 Cr
R430928,Zodiac Anjaneshwar,2 BHK 767 Sq. Ft. Apartment,767 Sq. Ft.,Rs 3.58 Cr
