XID,Name,Name_Score,Builder,Builder_Score,Address,Address_Score,Possession Status,Possession Status_Score,RERA,RERA_Score
r398547,Raghuvir Sheron,100,ByRaghuvir Developers,59,"Vesu, Surat",53,"99acres: NEW_LAUNCH | Housing: Jan, 2027",21,PR/GJ/SURAT/SURAT CITY/Surat Municipal Corporation/RN198AA10098/A1R/200323,100
r370898,Godrej The Highlands Godrej City,88,ByGodrej Properties Ltd.,83,"99acres: Panvel | Housing: Panvel, Navi Mumbai",48,"99acres: UNDER_CONSTRUCTION | Housing: Nov, 2024",15,"P52000049669, P52000030367, P52000026790, P52000052251",100
r5452,Eros Sampoornam,100,99acres: Eros Group | Housing: ByAjay Enterprises Pvt Ltd,28,"99acres: Sector 2 | Housing: Plot No GH 01, Sector 2 Noida Extenssion, Greater Noida",25,"99acres: READY_TO_MOVE | Housing: Apr, 2029",18,"UPRERAPRJ972907, UPRERAPRJ301564",100
r377130,Vedant Pramukh Vedanta,81,99acres: Pramukh Group | Housing: ByVedant Enterprise Valsad,21,"99acres: New Chala | Housing: Survey No. 1702, Muktanand Marg, ,Chala, Vapi, Vapi",23,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,PR/GJ/VALSAD/PARDI/Others/RAA08345/220421,100
r433353,Aavas Park Avenue,100,ByAavas Housing LLP,81,"99acres: Ajmer Road | Housing: Mcdonalds, Mahlan, Main Ajmer Road, NH - 8 Jaipur, Jaipur",30,"99acres: READY_TO_MOVE | Housing: Jun, 2027",9,Rera Not Applicable,100
r389749,Iris Heights,100,BySamarth Infra,93,"99acres: Gangapur | Housing: Off. Sawarkar Nagar, Gangapur Road, Nashik",32,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2022",22,P51600034535,100
r417556,The Sovereign,100,ByAshima Group,50,"99acres: Thaltej Shilaj Road | Housing: The Sovereign,Near Thaltej-Shilaj Bridge, South West, Ahmedabad",44,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2024",22,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/RAA12448/131023,100
r405502,VVIP Namah,100,99acres: VVIP Spaces | Housing: ByVVIP,47,"99acres: NH 24 Highway | Housing: Delhi Meerut Expressway, NH - 24 Ghaziabad, Ghaziabad",33,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2022",15,UPRERAPRJ576907,100
r426926,CasaGrand Vivacity,100,99acres: Casagrand | Housing: ByCasagrand Builder Private Limited,41,"99acres: Electronic City | Housing: Sy.Nos. 93 And 99, Chikkanagamangala, South Bangalore, Bangalore",15,"99acres: UNDER_CONSTRUCTION | Housing: Aug, 2023",15,PRM/KA/RERA/1251/308/PR/220424/006830,100
r434423,Grah Villas,100,ByGrah Builders And Developers,60,"99acres: Gomti Nagar Extension | Housing: Malhaur Railway Station Road, Near Amity University Gomti Nagar extension, lolai, Amar Shaheed Path	, Lucknow",32,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move in,29,Rera Not Applicable,100
r433366,99acres: Solitude By Krishna Infra | Housing: Krishna Solitude,44,ByKrishna Infra,68,"99acres: Jagatpur | Housing: Chenpur Rd, Opp. Skywalk, Krishnadham Tenement, Jagatpur, Ranip, North West, Ahmedabad",17,"99acres: UNDER_CONSTRUCTION | Housing: May, 2025",7,PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Urban Development Authority/MAA13989/120824/300429,100
r435550,Divya Sindhya Sunshine,54,99acres: Vijaya Nirmala Builders | Housing: ByDivya Group,33,"99acres: Koyambedu | Housing: Magadhi Main Road, Near Toll Gate, Chord Rd, Govindaraja Nagar Ward, Stage 1, Vijayanagar, Bangalore West , Bangalore",8,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2025",22,,100
r408828,KBP Smart City,100,ByKBP Group,90,"99acres: Kharar | Housing: Kharar Kurali Highway, Nagal, Mohali",29,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2024",22,Rera Not Applicable,100
r436826,99acres: TVH Avanta | Housing: Residential Plot,23,99acres: True Value Homes | Housing: nan,0,"99acres: Kovilpalayam | Housing: Tvh avanta kovilpalayam sathi road, Kovilpalayam, Coimbatore",33,"99acres: READY_TO_MOVE | Housing: Oct, 2025",18,99acres: Registered | Housing: nan,0
r75215,Vayun Meadows Block C,100,99acres: Anantha Infra | Housing: ByYogi Narayana Alapati,33,"99acres: Kapra | Housing: Near Kapra Lake, Kapra, Secunderabad",24,"99acres: READY_TO_MOVE | Housing: Aug, 2026",18,P02200003526,100
r269071,Sheth Zuri,100,ByAshwin Sheth Group,95,"99acres: Laxmi Nagar | Housing: Besides Viviana Mall, Eastern Express Highway, Thane",19,"99acres: READY_TO_MOVE | Housing: May, 2027",27,P51700007274,100
r85425,Shantasriram Brookwoods,98,ByShantaSriram Constructions Pvt Ltd,83,"99acres: Kismathpur | Housing: Kishmatpur, West Hyderabad, Hyderabad",38,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2028",15,P02400000143,100
r337519,Risland The Ace,100,ByRisland,64,"99acres: Perungudi | Housing: Sri Kumaran Nagar, Saravana Nagar, Perungudi, Chennai south, Chennai",23,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,TN/01/Building/0111/2019,100
r367139,Hallmark Sunnyside,100,ByHallmark Builders,94,"99acres: Narsingi | Housing: Narsingi, Manchirevula, West Hyderabad, Hyderabad",28,"99acres: READY_TO_MOVE | Housing: Jun, 2023",9,P02400001918,100
r430085,Trishul Happy Homes Arghya,100,ByTrishul Builders And Promoters,97,"99acres: Electronics City Phase 1 | Housing: Sy No.70/3, Opp To Mahindra Elena 5, Wipro Gate Road, Electronic City Phase -1, South Bangalore, Bangalore",35,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",22,Rera Not Applicable,100
r374131,Cybercity Oriana,100,ByCybercity Oriana,61,"99acres: Hi Tech City | Housing: Hitech City, Kukatpally, North Hyderabad, Hyderabad",35,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2028",22,P02200002674,100
r381827,Omsree Delight,97,ByOm Sree Builders & Developers,85,"99acres: Yapral | Housing: Kowkoor Village Road, Alwal, Secunderabad",17,"99acres: READY_TO_MOVE | Housing: Sep, 2024",18,P02200002825,100
r404559,CasaGrand Majestica,100,99acres: Casagrand | Housing: ByCasagrand Builder Private Limited,41,"99acres: Manapakkam | Housing: Guindy, Chennai south, Chennai",15,"99acres: UNDER_CONSTRUCTION | Housing: Jan, 2030",15,TN/29/Building/192/2023,100
r417446,Maharshee Nakshatra Apartment,100,ByMaharshee Builders,95,"99acres: Manish Nagar | Housing: Manish Nagar , Beltarodi Road, Wardha Road, Nagpur",39,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2028",15,P50500053384,100
r393952,Maa Aaditya Residency,82,ByMaa Santoshi Infrastructure,96,"99acres: Pipla | Housing: Pipla, Wardha Road, Nagpur",32,"99acres: UNDER_CONSTRUCTION | Housing: Oct, 2024",22,P50500045847,100
r421713,Siddha Sky Phase II BLU,76,BySiddha Group,92,"99acres: EM Bypass | Housing: Off EM Bypass, Near Phoolbagan - Beliaghata CIT More, Central Kolkata, Kolkata",21,"99acres: UNDER_CONSTRUCTION | Housing: Oct, 2024",22,WBRERA/P/KOL/2023/000767,100
r435551,Shivam Prime,100,ByShivam Builders and Developers,70,"99acres: Jagatpura | Housing: Jagatpura, NH - 8 Jaipur, Jaipur",44,"99acres: READY_TO_MOVE | Housing: Jan, 2023",18,RAJ/P/2024/3277,100
r369372,Omsree Heights,97,ByOm Sree Builders & Developers,85,"99acres: Yapral | Housing: Yapral, Secunderabad",46,Ready to Move,100,Rera Not Applicable,100
r426003,Kesineni Northscape,100,ByKesineni Developers,95,"99acres: Dundigal | Housing: Dundigal, North Hyderabad, Hyderabad",36,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",22,Rera Not Applicable,100
r418265,Pragathi Greenwoods,97,ByPragathi Developers Bachupally,72,"99acres: Pragathi Nagar | Housing: Pragathi Nagar, Pragathi Nagar Road, Hyderabad",47,Under Construction,100,P02200007121,100
r408739,East Crest,71,ByPranava Group,93,"99acres: Hastinapuram | Housing: Hastinapuram, South Hyderabad, Hyderabad",46,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2022",22,P02400006071,100
r432506,Nambiar District 25 Phase 1,83,ByNambiar Enterprises Llp,54,"99acres: Sarjapur Road | Housing: Muthanallur Cross, Off Sarjapur Road, Bangalore East , Bangalore",34,"99acres: NEW_LAUNCH | Housing: Feb, 2025",21,PRM/KA/RERA/1251/308/PR/100125/007377,100
r390062,Fountain Park,72,ByJB Galaxy,62,"99acres: Serilingampally | Housing: Nallagandala, Lingampally, North Hyderabad, Hyderabad",32,"99acres: UNDER_CONSTRUCTION | Housing: Jul, 2027",15,P02400004441,100
r373410,Apex Alphabet,100,ByApex Group,91,"GH 1, Sports City, Sector 1, Techzone 4, Greater Noida",54,"99acres: READY_TO_MOVE | Housing: Nov, 2024",18,UPRERAAGT20190,100
r431019,BALAJI GARDENS,61,99acres: Murugan Township | Housing: ByKingston Infra Properties,28,"Amaravati, Guntur",67,"99acres: READY_TO_MOVE | Housing: Feb, 2031",18,Rera Not Applicable,100
r296031,Omaxe The Resort,74,ByOmaxe Ltd,62,"99acres: New | Housing: New Chandigarh, Sahibzada Ajit Singh Nagar, Mullanpur, Chandigarh",9,"99acres: READY_TO_MOVE | Housing: Jun, 2026",9,"PBRERA-SAS80-PR0220,  PBRERA-SAS80-PR0222",100
r420991,Ivan Sree City Kubera,86,99acres: SRK Township | Housing: ByIVAN INFRA PROJECTS,24,"99acres: Kandrika | Housing: Kandrika, Kankipadu, Krishna",44,"99acres: UNDER_CONSTRUCTION | Housing: Nov, 2028",15,P06210064485,100
r425718,Rachana Ekaa,92,ByRachana Construction,95,"99acres: Chinchbhavan | Housing: Chinchbhuvan, Wardha Road, Nagpur",49,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,P50500055492,100
r269423,Tirupati Paradise,100,ByTirupati Group,72,"99acres: Chandmari | Housing: Near Christion Bangala, Dandupur, Christ Nagar, Chandmari, Varanasi",24,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,UPRERAPRJ306088,100
r324729,Omskycity Phase I,64,ByPrasad Castings & Buildcon LLP,91,"99acres: Serampore | Housing: Guru Garden Road Mouza Ghoramara, Serampur, Uttarpara, Rishra, Hooghly",18,"99acres: READY_TO_MOVE | Housing: Apr, 2025",18,HIRA/P/HOO/2019/000353,100
r402881,SNR Safa,100,BySNR Square,91,"99acres: Sarjapur Road | Housing: Sy No 4/1, At Chikkadunnasandra Village, Sarjapura Hobli, Anekal Taluk, Somapjra Gate, Anekal, Sarjapur Road, Bangalore",20,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2023",22,PRM/KA/RERA/1251/308/PR/101122/005438,100
r411431,Emaar Urban Oasis,100,ByEmaar,56,"99acres: Sector 62 | Housing: Golf Course Extension Road, Sector 62, Golf Course Extension Road, Gurgaon",22,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",22,Rera Applied,100
r432489,Sri Sai Nandana Royal,100,BySri Nandana Builders,95,"99acres: Electronics City Phase 1 | Housing: Near Treamis School, Kiadb Jigani Road, Electronic City Phase 1, South Bangalore, Bangalore",40,"99acres: READY_TO_MOVE | Housing: Jun, 2025",9,Rera Not Applicable,100
r260680,UKN The Belvedere Airport District,100,ByUKN Properties Pvt. Ltd.,70,"99acres: Navarathna Agrahara | Housing: Anwar Layout, Bangalore North, North Bangalore, Bangalore",37,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2022",15,"PRM/KA/RERA/1251/309/PR/060324/006682, PRM/KA/RERA/1251/309/PR/171014/000527",100
r293745,Sona Vistaas,100,99acres: Sona Heights | Housing: BySona Valliappa Group,41,"99acres: Bannerghatta Road | Housing: DLF New Town, Akshaya Nagar, Off Bannerghatta Road, Begur, South Bangalore, Bangalore",33,"99acres: READY_TO_MOVE | Housing: Sep, 2026",18,PRM/KA/RERA/1251/310/PR/171103/001748,100
r426693,High9,56,ByAnvita Group,60,"99acres: Tellapur | Housing: Tellapur, West Hyderabad, Hyderabad",37,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2028",22,P01100008195,100
r416280,Tatia Township,88,BySOUTHINDIA PROPERTIES,86,"99acres: Navalur | Housing: Navalur, Chennai south, Chennai",37,"99acres: READY_TO_MOVE | Housing: Jul, 2024",9,Rera Not Applicable,100
r404653,Yuva Sunrise,100,ByYuva Strucrures Private Limited,58,"99acres: Attibele | Housing: Servy No.159, Manchanahahalli Village, Attibele, Taluk, Hobli, Anekal, South Bangalore, Bangalore",15,"99acres: READY_TO_MOVE | Housing: Apr, 2029",18,PRM/KA/RERA/1251/308/PR/080223/005697,100
r379979,Shubharambh,100,ByJaikumar Constructions Ltd,88,"99acres: Panchavati | Housing: Near Parksyde Homes, Panchavati Vrindavan Nagar, Amrutdham, Nashik",26,Ready to Move,100,P51600030396,100
r375314,Sharayu Sunny Days,100,BySharayu Global,93,"99acres: Siolim | Housing: Valadarichem Bata , Village Marna, Siolim, North Goa, Marna",18,Ready to Move,100,PRGO02211262,100
r425974,99acres: Rashmi Horizon Heights | Housing: Horizon,48,99acres: Rashmi Group | Housing: ByHCS Realtors Llp,33,"99acres: Golani Naka | Housing: Horizon Complex, Near 7/11 Club, Beverly Park, Mira Road East, Mira Road and Beyond, Mira Bhayandar",15,"99acres: NEW_LAUNCH | Housing: Sep, 2024",21,P51700050894,100
r433268,Arkha Sanctuary,100,ByArkha Developers,94,"99acres: Uttarahalli | Housing: BSK 6th Stage, BHCS Layout, Uttarahalli, Subramanyapura, South Bangalore, Bangalore",23,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2021",22,PRM/KA/RERA/1251/310/PR/200924/007054,100
r264023,Hiranandani Fortune City,100,ByHiranandani Communities,96,"99acres: Panvel | Housing: Survey No. 30, Bhokharpada Village, Panvel, Navi Mumbai",20,"99acres: READY_TO_MOVE | Housing: Sep, 2025",18,"P52000000261, P52000001514, P52000000262, P52000001513, P52000000260, P52000000267, P52000000265, P52000000284. P52000001518, P52000002730, P52000002990, P52000001078, P52000001381, P52000001064, P52000000184",100
r386131,Venkatesh Erandwane Central,100,ByShree Venkatesh Buildcon,96,"Erandwane, Pune",75,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2029",22,"P52100032631, P52100032017, P52100032629, P52100055029",100
r425033,ACE Terra,100,ByACE Group,90,"99acres: Sector 22D Yamuna Expressway | Housing: Plot P5 And P6, TS-02/A, Sector 22D, Near Jewar Airport At Yamuna Expressway, Yamuna Expressway, Greater Noida",41,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2028",22,UPRERAPRJ683816/04/2024,100
r342591,JCSV PRIDE Pride,77,99acres: JCSV Builders | Housing: BySanthosh,17,"99acres: 8th Phase JP Nagar | Housing: Bannerghatta Main Road, JP Nagar 7th Phase, South Bangalore, Bangalore",34,"99acres: READY_TO_MOVE | Housing: Jun, 2026",9,PRM/KA/RERA/1251/310/PR/191015/002920,100
r422937,Krisumi Waterside Residence,98,ByKrisumi Corporation Pvt. Ltd.,76,"99acres: Sector 36A | Housing: Sector 36A, Dwarka Expressway, Dwarka Expressway, Gurgaon",30,"99acres: NEW_LAUNCH | Housing: Jul, 2027",11,GGM/812/544/2024/39,100
r43934,Sunteck Signature Island,80,BySunteck Realty Limited,74,"99acres: Bandra Kurla Complex | Housing: G Block, Opposite Trident Hotel, Bandra Kurla Complex (BKC), Mumbai South West, Mumbai",38,Ready to Move,100,Rera Not Applicable,100
r296889,Abhinav Aadhar City,97,99acres: Abhinav Homes | Housing: ByAadhaar Associates,42,"99acres: Sukhi Sewania | Housing: Vidisha Road, Vidisha Road, Bhopal",26,"99acres: READY_TO_MOVE | Housing: Jun, 2022",9,P-BPL-17-1302,100
r343921,One Hyderabad Residential,55,ByPranava Group,93,"99acres: Somajiguda | Housing: Somajiguda,Beside Irrumanzil Metro Station, Towards Rajbhavan Road, North Hyderabad, Hyderabad",19,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2030",15,P02500001366,100
r8648,Rustomjee Seasons C,94,ByRustomjee Builders,62,"99acres: Bandra East | Housing: Madhusudan Kalelkar Road, Near MIG Club, Kala Nagar, BKC Annexe, Bandra East, Mumbai South West, Mumbai",19,"99acres: READY_TO_MOVE | Housing: Jun, 2027",9,P51800000309,100
r330371,ABA Coco County,85,ByABA Corp,89,"GH - 3C, Sector - 10, Noida Extension, Greater Noida",57,"99acres: READY_TO_MOVE | Housing: Dec, 2025",18,UPRERAPRJ958386,100
r420145,Mehta Ganesh Dham,68,ByMehta And Shirodkar Developers,97,"99acres: Mulund East | Housing: Mulund East, Central Mumbai Suburbs, Mumbai",41,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2029",22,P51800053763,100
r420796,Amar Amardeep Harmony,86,ByAmar Group,65,"99acres: Chhani | Housing: Maruti Heights, Amin Nagar Society, Chhani, Vadodara",21,"99acres: UNDER_CONSTRUCTION | Housing: Apr, 2029",15,PR/GJ/VADODARA/VADODARA/Others/MAA12644/161123,100
r389221,Pramukh Vivan,56,ByPramukh Group Valsad,74,"99acres: New Chala | Housing: Vapi, Vapi",21,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2026",15,Rera Not Available,100
r404666,Omaxe Gardenia Floors,100,ByOmaxe Ltd,62,"99acres: New | Housing: Sahibzada Ajit Singh Nagar, Chandigarh",5,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2024",15,PBRERA-SAS80-PR0839,100
r367203,Virat Krishnav Phase 2,78,ByVirat Murli Infra LLP,95,"99acres: Vaishali Nagar | Housing: Maharana Pratap Marg, Vaishali Nagar, Jaipur",48,"99acres: NEW_LAUNCH | Housing: Dec, 2024",21,RAJ/P/2022/1927,100
r384098,Planmen Roseate Homes,76,ByPlanmen Buildtech LLP,95,"99acres: Zirakpur | Housing: Roseate Homes EVIP Road Gazipur, Zirakpur",33,"99acres: READY_TO_MOVE | Housing: Jan, 2026",18,PBRERA-SAS79-PR0755,100
r430690,Emperium Premio,100,ByEmperium Developers Pvt. Ltd.,52,"99acres: Sector 37C | Housing: Sector 37C, Dwarka Expressway, Gurgaon",42,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,77 Of 2024,100
r418307,Nucleus,100,ByDhoot Group,92,"99acres: New Town | Housing: Gouranganagar, Jatragachi, Newtown, Kolkata",27,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",22,WBRERA/P/NOR/2023/000531,100
r420123,Lavista,58,ByShiva Sai Constructions,79,"99acres: Nizampet | Housing: Nizampet, North Hyderabad, Hyderabad",36,"99acres: UNDER_CONSTRUCTION | Housing: Feb, 2020",15,P02200007304,100
r434519,99acres: Ananda The Legacey | Housing: The Legacey By Ananda Homes,49,ByAnanda Homes,92,"99acres: Manikonda | Housing: Puppalguda, Manikonda, West Hyderabad, Hyderabad",32,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,P02400008615,100
r433461,The Tiara,100,BySham Exotic Group,94,"99acres: New | Housing: New Chandigarh, Chandigarh",21,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2025",22,PBRERA-SAS80-PR1063,100
r407933,Nature Homes Amaltas,98,ByNature Homes Builders And Developers Llp,52,"99acres: Jagatpura | Housing: Jagatpura, NH - 8 Jaipur, Jaipur",44,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,RAJ/P/2023/2466,100
r386988,Spirit Of One,68,BySkandaavani Shelters Pvt Ltd,80,"99acres: Varthur | Housing: Sy No. 35/1, 35/2 And 36/1(P), Balegere, Varthur, Bangalore East , Bangalore",17,"99acres: READY_TO_MOVE | Housing: Mar, 2027",18,PRM/KA/RERA/1251/309/PR/210222/004723,100
r353990,Gurukul Heights Phase 1,79,ByGurukul Homes Private Limited,59,"99acres: Action Area 3 | Housing: New Town, Kolkata",40,"99acres: READY_TO_MOVE | Housing: Dec, 2028",18,HIRA/P/NOR/2020/000886,100
r373118,Incor Lake City,100,99acres: Incor | Housing: ByIncor Infrastructure Pvt. Ltd.,27,"99acres: Patancheru | Housing: Survey No. 699, On NH-65, Patancheru, West Hyderabad, Hyderabad",27,"99acres: UNDER_CONSTRUCTION | Housing: Jan, 2028",15,P01100002420,100
r302349,Temple Tree,85,ByS B Urbanscapes,94,"99acres: Bommanahalli | Housing: Sy No- 933/72, Bommnahalli, South Bangalore, Bangalore",33,"99acres: READY_TO_MOVE | Housing: Mar, 2026",18,PRM/KA/RERA/1251/310/PR/171223/002016,100
r427781,Janapriya Bahiti,55,ByJanapriya Upscale,65,"99acres: Miyapur | Housing: Madinaguda, Chandanagar, North Hyderabad, Hyderabad",17,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,P01100007344,100
r413623,Swarga Seema Sirula Seema 1,79,BySwarga Seema Sandalwood Farms Pvt Ltd,84,"99acres: Shad nagar | Housing: Burgula, Hyderabad",29,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2026",22,P02400000616,100
r263209,Sattva Anugraha,100,BySattva Group,92,"99acres: Vijayanagar | Housing: Vijayanagar Extension, Off Magadi Road, Nagarbhavi, Bangalore West , Bangalore",25,"99acres: READY_TO_MOVE | Housing: May, 2027",27,PRM/KA/RERA/1251/309/PR/171014/000407,100
r6128,Imperia Aspireville,97,ByImperia Structures Ltd,86,"99acres: Yamuna Expressway | Housing: GH- F3, Sec- 25, Jaypee Sports City, SDZ, Yamuna Expressway, Greater Noida",37,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2025",22,UPRERAPRJ4008,100
r404770,Capstone Land Plots In Vindhane,61,ByCapstone Land Pvt Ltd,68,"99acres: Uran | Housing: Vindhane, Navi Mumbai",16,"99acres: READY_TO_MOVE | Housing: Dec, 2028",18,Rera Not Applicable,100
r403412,Aashray Primero,100,ByAashray Group Vadodara,60,"99acres: Atladra | Housing: Near Avadh Upvan 2 Old atladara -Bill Road kalali, Vadodara",21,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",22,PR/GJ/VADODARA/VADODARA/Others/RAA10922/141122,100
r424010,Elite X,100,ByElite Group,73,"Sector 10 Noida Extension, Greater Noida",68,"99acres: UNDER_CONSTRUCTION | Housing: Feb, 2026",15,UPRERAPRJ9166,100
r404003,Paranjape Misty Greens,100,ByParanjape Schemes Construction Ltd.,96,"Bhugaon, Pune",70,"99acres: NEW_LAUNCH | Housing: Nov, 2026",21,P52100049327,100
r427849,Mahalaxmi Radhe Krishna Vrindavann 1,82,ByMahalaxmi Buildhome Ltd.,84,"Bhuwana, Udaipur",61,"99acres: NEW_LAUNCH | Housing: Dec, 2025",21,RAJ/P/2024/3111,100
r34968,Mounthill North Grande,71,99acres: Kosmic Estate | Housing: ByMounthill Realty Pvt Ltd,31,"99acres: Durganagar | Housing: 50, Rabindra Sarani, Durga Nagar, Dum Dum, North Dumdum, Kolkata",27,"99acres: READY_TO_MOVE | Housing: Dec, 2024",18,HIRA/P/NOR/2019/000529,100
r432449,RRR West Fields,73,ByJ Group,88,"99acres: Sadashivpet | Housing: Gollagudem, Hyderabad",25,Under Construction,100,P01100008606,100
